Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
38>30,>,:,0.3997449278831482,38,0.11485160887241364,",",0.08537766337394714,0.0001466338726459071,64,0.0012886859476566315,27,3.277126234024763e-05,134,NULL
-106>-612,>,-,0.3238970637321472,70,0.11238722503185272,67,0.06746825575828552,2.183972895863917e-07,8068,1.0429326721350662e-05,1014,6.869964295219688e-07,4507,NULL
976>446,>,",",0.4973546266555786,103,0.057844024151563644,1,0.027367185801267624,0.0009696385823190212,67,2.6838251869776286e-05,707,1.7493144923719228e-06,3107,NULL
427>-850,>,30,0.3298811614513397,68,0.19336406886577606,%,0.10861781239509583,2.8932610803167336e-05,197,2.912909803853836e-05,195,6.215071834958508e-07,1222,NULL
933>-816,>,[UNK],0.46266433596611023,",",0.04547407105565071,braid,0.03406587988138199,0.000397796364268288,156,2.8650403692154214e-05,752,2.619786698687676e-08,19371,NULL
516>275,>,275,0.7642987370491028,uses,0.024368153885006905,hints,0.010088021866977215,1.6604867596470285e-06,2431,1.4598458619730081e-07,7636,1.982494495678111e-06,2221,NULL
649>231,>,],0.341593861579895,=,0.14333584904670715,321,0.0690964087843895,0.14333584904670715,2,6.984534411458299e-05,331,0.00016972531739156693,186,NULL
581>-3,>,3,0.9269565343856812,0,0.035660531371831894,2,0.010351080447435379,0.002042455365881324,7,1.1017967153748032e-05,94,5.5852583500382025e-06,136,NULL
390>-18,>,method,0.26665234565734863,them,0.06554519385099411,also,0.04302491992712021,2.626422030971298e-07,3602,6.015730136255115e-09,14065,5.742437081401874e-10,24607,NULL
307>-467,>,another,0.3967875838279724,307,0.06604346632957458,],0.049927111715078354,0.00047170851030386984,111,0.002488058293238282,32,1.3487108844856266e-05,900,NULL
689>236,>,(,0.24679718911647797,##ma,0.1136884018778801,=,0.1028541773557663,0.1028541773557663,3,0.006275509484112263,15,6.648232374573126e-05,314,NULL
876>117,>,),0.3770695626735687,",",0.29212772846221924,description,0.06345771998167038,0.0024012268986552954,28,0.013789106160402298,7,9.27572364162188e-06,801,NULL
447>-709,>,method,0.8773147463798523,[UNK],0.05236929655075073,68,0.012359525077044964,3.870081400236813e-06,384,5.9778270951937884e-05,90,4.952298127136601e-08,2659,NULL
491>-979,>,[UNK],0.4686328172683716,##ber,0.042809247970581055,additional,0.04096926376223564,5.047871582064545e-06,2745,2.9193435693741776e-05,934,3.6074871445634926e-07,11188,NULL
-491>-562,>,-,0.5204951167106628,difference,0.29365572333335876,+,0.13981296122074127,7.392165116471006e-06,423,4.3048328279837733e-07,2267,6.960719645121571e-08,5791,NULL
621>-321,>,print,0.3569315969944,##ep,0.04974840581417084,ma,0.040831051766872406,0.0012578251771628857,68,8.256377441284712e-06,1428,2.3608558876730967e-06,2579,NULL
213>-745,>,axis,0.1293983906507492,],0.12220247834920883,one,0.1086297556757927,0.0007873061113059521,84,4.6083707275101915e-05,386,1.697558218438644e-07,4765,NULL
-616>-659,>,var,0.13745099306106567,[UNK],0.1227218434214592,61,0.10615810006856918,1.196053176499845e-06,3169,2.983393642352894e-05,611,6.346446753013879e-06,1355,NULL
493>299,>,another,0.41159921884536743,8,0.07351680099964142,method,0.07183954864740372,0.00025632503093220294,222,1.914362002253256e-07,9690,4.928236376144923e-05,541,NULL
990>-372,>,+,0.10483653843402863,?,0.06435568630695343,yes,0.052947238087654114,0.0009709942969493568,127,0.001071048667654395,116,1.912520701807807e-06,5742,NULL
433>8,>,:,0.46234676241874695,45,0.10200664401054382,8,0.06538936495780945,0.05769331380724907,4,0.0003664185933303088,70,0.04396646097302437,5,NULL
-665>-678,>,66,0.23097911477088928,equation,0.12597016990184784,[UNK],0.10292715579271317,0.0017195810796692967,52,0.003094735089689493,31,7.946967343741562e-06,1086,NULL
321>269,>,drawings,0.22500573098659515,yes,0.10290682315826416,page,0.07569248229265213,0.00029576680390164256,118,8.556745001442323e-08,6615,1.7695612086754409e-07,4735,NULL
666>-669,>,–,0.24010227620601654,[UNK],0.21227866411209106,##1,0.1546107828617096,0.0245189405977726,7,0.0020188423804938793,27,3.533723429427482e-07,2159,NULL
-561>-848,>,-,0.7682026028633118,],0.06226581707596779,minus,0.04522652179002762,0.00015178574540186673,73,0.0006576536688953638,26,1.4972737290008808e-06,947,NULL
209>-21,>,:,0.26935362815856934,in,0.08445137739181519,209,0.0823347270488739,0.0008162156445905566,69,6.299861070147017e-06,599,3.557662057573907e-05,260,NULL
510>-679,>,:,0.17407797276973724,switch,0.12801097333431244,37,0.10753893852233887,2.5369821742060594e-05,705,3.122284169876366e-06,2124,4.921490415199514e-08,13410,NULL
917>-960,>,-,0.912020742893219,forty,0.013104785233736038,of,0.004653607960790396,6.821418992331019e-06,607,5.302196314005414e-06,701,6.318909527180949e-06,631,NULL
798>-552,>,55,0.9499070048332214,reduction,0.008895451202988625,##1,0.008861616253852844,2.257850610476453e-06,424,1.3280549637784134e-06,558,1.8004964630335962e-08,3785,NULL
727>407,>,p,0.20063628256320953,here,0.18509534001350403,72,0.15979667007923126,0.032880350947380066,8,3.662671952042729e-05,224,6.504174234578386e-05,165,NULL
774>87,>,87,0.42198315262794495,77,0.3268473446369171,38,0.09872820228338242,1.2562701158458367e-05,275,0.0015082116005942225,19,1.1648053543922288e-07,3555,NULL
846>-15,>,0,0.805469810962677,:,0.06201918423175812,m,0.027192333713173866,0.0033823384437710047,11,0.009042073041200638,5,5.041358235757798e-06,334,NULL
620>-71,>,##o,0.2288663685321808,##v,0.2213350534439087,##m,0.06933131814002991,0.004064143635332584,24,0.030292943120002747,6,3.341437695780769e-05,437,NULL
353>-115,>,·,0.3501603901386261,n,0.21577097475528717,+,0.13864658772945404,0.0001103839895222336,171,0.0036103178281337023,22,1.141611072341675e-08,11077,NULL
-564>-607,>,inspection,0.14373478293418884,##x,0.13975977897644043,rank,0.11730776727199554,5.7134002418024465e-06,1299,5.60958426376601e-07,3686,2.3863284681624464e-08,13879,NULL
34>-421,>,com,0.3273584842681885,##2,0.1745738685131073,38,0.1224982887506485,1.4167261724651325e-05,507,5.4997439292492345e-05,210,4.1773935777200677e-07,3305,NULL
754>720,>,degrees,0.2121969312429428,75,0.15669266879558563,0,0.13765384256839752,0.00011505494330776855,174,0.00011456938955234364,176,0.00019899741164408624,116,NULL
-484>-713,>,-,0.4243496358394623,a2,0.1208089143037796,[UNK],0.06899948418140411,1.6697157434464316e-06,1431,1.1904060102096992e-06,1677,8.292141160382016e-07,2002,NULL
-42>-931,>,##6,0.21670383214950562,##8,0.14619852602481842,##3,0.10932422429323196,0.01410724688321352,11,0.015918530523777008,10,1.8743323835224146e-06,2082,NULL
803>-419,>,=,0.20717576146125793,(,0.20533955097198486,[UNK],0.1032041534781456,0.20717576146125793,1,0.0011938313255086541,65,2.659137635419029e-06,1230,NULL
25>-495,>,~,0.25345346331596375,:,0.21971102058887482,2,0.19487234950065613,0.004651423543691635,12,5.1682414778042585e-05,96,9.161214620689861e-06,211,NULL
722>-812,>,72,0.20790430903434753,<,0.15624269843101501,],0.1283303052186966,0.011231250129640102,19,0.15624269843101501,2,0.0001420473854523152,178,NULL
293>-287,>,·,0.5563680529594421,r,0.11300253123044968,t,0.09827937185764313,0.0015308147994801402,27,0.00030608210363425314,59,4.937074118060991e-05,160,NULL
-211>-925,>,1,0.297599732875824,one,0.1071082204580307,##3,0.06318528950214386,0.001599630224518478,55,1.8881197547671036e-06,1709,4.057194473716663e-07,3257,NULL
809>-295,>,f,0.5602400898933411,r,0.1828475296497345,m,0.030577408149838448,0.00019737909315153956,48,9.372774556482e-09,2873,3.468452689503465e-07,698,NULL
781>-468,>,54,0.13700062036514282,forty,0.08142611384391785,print,0.060834430158138275,1.7372317415720318e-06,6524,8.04258252173895e-06,2590,1.1747804506967441e-08,26766,NULL
820>659,>,reached,0.38428017497062683,reaches,0.11043472588062286,820,0.09865357726812363,0.0005810073344036937,57,5.735381023441732e-07,3218,0.00036011356860399246,74,NULL
-815>-969,>,],0.5009671449661255,%,0.13462571799755096,[,0.07020464539527893,0.0013376913266256452,28,0.004640303552150726,14,0.0006052901153452694,49,NULL
725>-13,>,72,0.5911713242530823,2,0.18258073925971985,z,0.03893842548131943,0.008799660950899124,9,0.021182170137763023,5,0.00033372663892805576,41,NULL
560>306,>,velocity,0.41225963830947876,times,0.28924545645713806,miles,0.06656757742166519,4.83305448142346e-05,210,4.136378795038809e-09,16386,4.067656789175089e-08,6829,NULL
296>-322,>,starts,0.26263314485549927,links,0.09644481539726257,296,0.08211615681648254,1.1425982847868e-05,1028,1.947924647538457e-05,751,3.3950444677799396e-09,26878,NULL
991>-590,>,dense,0.23706546425819397,quasi,0.2027537077665329,590,0.06351353228092194,7.42910941653463e-08,13813,3.442861284952414e-08,17701,2.460381267610501e-07,8445,NULL
450>-874,>,point,0.16317538917064667,),0.1605549156665802,450,0.15520314872264862,0.000600105500780046,58,9.197590406984091e-05,160,6.664761258434737e-07,1764,NULL
47>-255,>,1,0.26323777437210083,2,0.15279792249202728,49,0.10665263235569,0.02747749723494053,7,0.00023566254822071642,99,6.448335170716746e-06,549,NULL
484>-450,>,f,0.1317458599805832,changing,0.12924954295158386,is,0.0991116389632225,3.2891857699723914e-06,1397,1.5209960793072241e-06,2011,4.046660819767567e-07,3599,NULL
728>664,>,72,0.9987506866455078,70,0.000423290824983269,period,0.0001097180720535107,2.2685933799948543e-05,11,6.913515449014085e-08,301,5.505365496816239e-09,1124,NULL
769>-434,>,76,0.21320994198322296,(,0.12369299679994583,another,0.0800570398569107,0.0256891380995512,11,0.0009551929542794824,46,8.327146133524366e-06,653,NULL
899>-925,>,8,0.17815528810024261,72,0.16908343136310577,|,0.058315541595220566,0.0012294102925807238,67,0.02489667572081089,8,3.735860082088038e-05,391,NULL
123>-483,>,##1,0.2837110757827759,·,0.1356283277273178,3,0.10106223076581955,0.0005266864318400621,64,0.0009968896629288793,47,2.359668997087283e-06,1040,NULL
789>-764,>,##9,0.5415527820587158,72,0.09299665689468384,84,0.04694028198719025,9.828966722125188e-05,158,0.0010507804108783603,46,9.475638194089697e-07,1949,NULL
771>631,>,77,0.1350533813238144,+,0.10070312768220901,∧,0.0826026201248169,0.013098719529807568,18,8.2013275459758e-06,1097,2.66464780906972e-07,6232,NULL
940>-346,>,##an,0.46975263953208923,271,0.07820546627044678,235,0.06284375488758087,5.12522819917649e-05,398,2.1970632587908767e-05,694,2.298122353749932e-06,2614,NULL
917>-25,>,45,0.2734454274177551,72,0.11676900088787079,),0.10712862759828568,6.02041618549265e-05,204,0.00044907780829817057,69,0.00046420173021033406,66,NULL
715>90,>,#,0.22204121947288513,%,0.1444791853427887,$,0.0841812714934349,0.00025097609614022076,80,0.0029563328716903925,31,7.175637165346416e-06,457,NULL
839>348,>,7,0.31081461906433105,so,0.15219195187091827,2,0.1286785900592804,0.001510384026914835,45,3.204311360605061e-05,252,1.4227414794731885e-05,367,NULL
459>128,>,7,0.1454523801803589,##an,0.11057806015014648,then,0.08879869431257248,0.0005063255084678531,115,2.001832370979173e-07,6302,1.8624169797476497e-06,2182,NULL
924>-882,>,[UNK],0.10192286223173141,reduced,0.09146855026483536,a2,0.07659067958593369,5.4161799198482186e-05,716,0.00043149280827492476,193,2.0822153601329774e-06,4191,NULL
-82>-567,>,0,0.4511987268924713,81,0.18642893433570862,66,0.08140905201435089,1.4130017916613724e-05,243,1.791004024198628e-06,589,2.513241668111732e-07,1333,NULL
-315>-817,>,x,0.08851581066846848,det,0.07934308797121048,law,0.06506622582674026,0.004018843639642,34,2.4967621357063763e-06,2582,6.372487177941366e-07,5163,NULL
118>-757,>,118,0.9952870607376099,·,0.0013392838882282376,12,0.0006936686113476753,1.9731823286406325e-08,588,3.9538272744721326e-07,151,5.476923359282182e-10,2852,NULL
224>-944,>,##6,0.19498342275619507,##1,0.14362362027168274,equations,0.05348770320415497,6.188412044139113e-06,1132,7.647377175956649e-10,26971,3.6212728371509684e-09,21219,NULL
966>-472,>,##1,0.7842476963996887,96,0.06475839763879776,215,0.02392704226076603,1.0382788104834617e-06,2933,1.4317195109470049e-06,2436,1.5108875572877878e-07,8632,NULL
-462>-922,>,8,0.5236455798149109,-,0.14182855188846588,[UNK],0.09152982383966446,2.0679841327364556e-05,489,2.909501972681028e-07,4875,7.214748620754108e-08,9491,NULL
537>259,>,-,0.48015695810317993,##28,0.050838716328144073,##ad,0.03811516985297203,0.0016758220735937357,46,1.5127499182199244e-06,3828,0.00015438784612342715,251,NULL
171>-64,>,x,0.3103904724121094,<,0.10605932027101517,5,0.10585620999336243,0.0001999319065362215,152,0.10605932027101517,2,1.9346875888004433e-06,1997,NULL
842>-357,>,deter,0.5893011689186096,o,0.08422640711069107,rows,0.07658625394105911,0.000508324068505317,59,1.7576022628418286e-06,1111,7.697931181382955e-08,4063,NULL
851>-672,>,add,0.15821057558059692,rows,0.15778400003910065,37,0.1460760235786438,1.447038994228933e-05,694,0.0004987673601135612,92,1.369049300592451e-07,7773,NULL
862>-534,>,),0.21061410009860992,∧,0.08650677651166916,+,0.05481129139661789,0.002586460206657648,52,0.0006275452324189246,153,3.168102557538077e-05,807,NULL
743>648,>,],0.17707163095474243,then,0.14934836328029633,second,0.07466374337673187,0.03735596686601639,8,0.002454223809763789,34,0.0027452106587588787,29,NULL
7>-199,>,0,0.3590107858181,2,0.19540105760097504,7,0.1469944417476654,0.0027250228449702263,19,0.0007146760472096503,43,1.3238742212706711e-05,305,NULL
728>-1000,>,72,0.14400897920131683,forty,0.11681626737117767,%,0.11448311805725098,0.0007532477611675858,92,0.006143178790807724,24,3.845070750685409e-06,1231,NULL
22>-37,>,33,0.5163367390632629,1,0.0821690633893013,·,0.040162041783332825,0.00016226326988544315,105,2.1089690562803298e-05,302,7.727663131618101e-08,3300,NULL
298>-685,>,so,0.43971171975135803,hence,0.09241388738155365,pc,0.04878734424710274,3.284747072029859e-05,700,0.0004876021994277835,92,0.0005532604409381747,77,NULL
563>-154,>,com,0.5785571932792664,0,0.13000942766666412,zero,0.04977242276072502,0.007742142304778099,10,0.0001117155552492477,196,1.7141188379810046e-07,4400,NULL
71>-138,>,~,0.15082517266273499,r,0.11705716699361801,##on,0.10452776402235031,0.00025493165594525635,112,0.0006362087442539632,78,0.00018230493878945708,128,NULL
-647>-768,>,72,0.26844292879104614,87,0.15497128665447235,##7,0.11093692481517792,2.5324930902570486e-05,490,0.051525261253118515,4,1.2104632332921028e-05,754,NULL
739>324,>,7,0.3302744925022125,8,0.21285031735897064,×,0.17048874497413635,0.06393858045339584,4,6.693544946756447e-06,301,2.894488943638862e-06,466,NULL
314>-421,>,2,0.6776368618011475,##2,0.10430958867073059,-,0.05361297354102135,0.0007013935828581452,41,0.003603174351155758,14,5.9934691307717e-06,651,NULL
-6>-386,>,:,0.29142317175865173,one,0.1257135272026062,me,0.05462895333766937,0.001217419863678515,52,5.931527539360104e-06,1011,9.246549836916529e-08,7944,NULL
-98>-306,>,1,0.614632785320282,##v,0.06539285182952881,development,0.03975323587656021,0.00020794104784727097,134,2.5302657036263554e-07,4017,4.557052335485423e-08,8269,NULL
819>178,>,),0.6793144345283508,(,0.11173953860998154,",",0.07352558523416519,0.012669024989008904,6,2.7709258574759588e-05,220,3.5808463962894166e-06,736,NULL
-429>-463,>,·,0.3593876361846924,up,0.10582323372364044,47,0.1041879653930664,6.1093060139683075e-06,810,7.211982477883794e-08,6191,1.2468148291588932e-08,12414,NULL
-249>-509,>,n,0.6718592643737793,249,0.06228529289364815,m,0.0517350509762764,1.0055983693746384e-05,603,3.351300983922556e-05,274,9.11014055304804e-08,7446,NULL
674>-943,>,count,0.7444480657577515,size,0.07685904949903488,sets,0.04959766939282417,1.7761562887130822e-08,7447,2.9212110508325395e-09,15157,7.845461086342098e-11,28453,NULL
570>-604,>,45,0.6080772280693054,40,0.16082000732421875,20,0.035002805292606354,3.5046323176857186e-08,4964,5.483584573084954e-07,1580,2.320625208085403e-05,275,NULL
829>-574,>,",",0.38807058334350586,3,0.22471222281455994,90,0.07576978206634521,2.093904731736984e-05,306,1.9338442598382244e-06,911,8.88777606178337e-07,1300,NULL
-364>-695,>,equation,0.2262784242630005,f,0.21201477944850922,##3,0.06874170899391174,0.0009730976889841259,72,0.0001567295694258064,200,6.057692303329532e-08,10104,NULL
126>-486,>,0,0.5392341613769531,1,0.25613829493522644,),0.1768396943807602,4.383465784485452e-05,28,8.426328713539988e-05,23,6.4919413489406e-07,187,NULL
538>-239,>,72,0.13008245825767517,70,0.12903434038162231,87,0.07422831654548645,2.745197525655385e-05,926,2.3250797198670625e-07,10746,3.93435220757965e-06,2767,NULL
825>321,>,8,0.45626962184906006,45,0.11038524657487869,],0.0696469247341156,0.007545311003923416,15,1.167457526207727e-06,1923,1.2519060987870034e-07,5784,NULL
415>-365,>,36,0.23706066608428955,37,0.13619455695152283,4,0.12507548928260803,2.1631021809298545e-05,258,6.457411245719413e-07,1338,7.43713599149487e-07,1267,NULL
772>-834,>,[UNK],0.6342872977256775,index,0.15030483901500702,generating,0.03726697713136673,0.0022662498522549868,20,0.0011995980748906732,26,1.0338390893593896e-05,504,NULL
-642>-810,>,-,0.23982791602611542,description,0.11143848299980164,x,0.07179196178913116,0.00013381820463109761,284,0.026333775371313095,9,0.00010328526695957407,336,NULL
-166>-519,>,[UNK],0.8104498982429504,<,0.12559647858142853,side,0.0195841696113348,2.412258072581608e-05,77,0.12559647858142853,2,3.8085673281784693e-07,822,NULL
162>-391,>,com,0.1407061219215393,add,0.12515640258789062,yes,0.0945005863904953,0.03979858383536339,6,0.013191664591431618,13,5.313062047207495e-06,1735,NULL
836>-401,>,elimination,0.3918026387691498,index,0.21044892072677612,elementary,0.07903267443180084,2.22033413592726e-05,342,1.880386889752117e-06,1279,3.7745427107438445e-05,271,NULL
747>-299,>,original,0.3046334683895111,##o,0.0637935921549797,],0.029293198138475418,0.004914586897939444,30,4.3463533074827865e-05,729,1.7512053091195412e-05,1181,NULL
729>420,>,description,0.160884827375412,72,0.10172496736049652,then,0.09992729127407074,0.03812813013792038,6,0.0004567817668430507,91,0.0019535485189408064,43,NULL
36>-958,>,35,0.4649343490600586,38,0.1617097407579422,1,0.11339917033910751,0.003967864904552698,13,0.000411178742069751,51,2.96988645231977e-07,1425,NULL
637>584,>,85,0.3517299294471741,45,0.07598529011011124,70,0.05314725637435913,0.005648559425026178,25,1.7965736333280802e-05,464,3.704334085341543e-05,321,NULL
886>-211,>,r,0.8112571239471436,x,0.03842410445213318,(,0.0251223836094141,0.0006384816952049732,27,5.446324576041661e-05,127,3.1926913379720645e-07,1938,NULL
911>-427,>,principle,0.8321279883384705,trivial,0.04071551933884621,3,0.036988772451877594,1.772733412508387e-05,276,0.00021632078278344125,52,0.013906286098062992,4,NULL
244>-833,>,244,0.979211151599884,pairing,0.003202707739546895,2,0.0028318704571574926,0.00012666302791330963,22,1.199669030782502e-09,17549,2.460267579940112e-11,29114,NULL
104>-288,>,100,0.3888857960700989,105,0.2795611321926117,##6,0.14321215450763702,1.1507088856888004e-05,226,9.276221817344776e-07,658,1.1025844059986412e-06,611,NULL
894>530,>,530,0.5354874134063721,–,0.3679336905479431,≤,0.04282732680439949,7.476619066437706e-05,66,6.345850852085277e-05,80,0.000417789735365659,25,NULL
-356>-844,>,scales,0.11714426428079605,rings,0.11142871528863907,orthogonal,0.08688577264547348,9.853707751972252e-07,5574,1.3837853657605592e-05,1355,7.120121381376521e-08,16895,NULL
-143>-205,>,12,0.2801469564437866,30,0.1631726622581482,##9,0.07657462358474731,0.0014721540501341224,37,2.16571606870275e-07,2732,1.1740515759584014e-07,3488,NULL
908>240,>,altitude,0.26267656683921814,240,0.24092605710029602,earth,0.04068901017308235,0.0007785666384734213,85,2.56757471106539e-06,2862,0.0008526817546226084,74,NULL
700>513,>,500,0.5831847786903381,700,0.06309252977371216,300,0.04815869405865669,0.0007026246748864651,59,1.866471954770077e-08,9401,0.0004897851613350213,74,NULL
372>131,>,·,0.754278302192688,adding,0.0874457135796547,independent,0.03864971920847893,0.004165567923337221,8,0.0010352180106565356,28,4.775712113769259e-06,746,NULL
413>145,>,or,0.1968020349740982,–,0.08927228301763535,50,0.089117631316185,0.0019124122336506844,56,0.0001298296410823241,224,2.7031273930333555e-06,1193,NULL
621>574,>,62,0.3953666687011719,+,0.1539282649755478,.,0.10689677298069,0.04904290288686752,6,1.0798439689096995e-05,290,0.00033976725535467267,58,NULL
799>-315,>,1,0.32279592752456665,=,0.13583847880363464,chapter,0.1118069663643837,0.13583847880363464,2,0.0005139165441505611,78,3.829187335213646e-06,777,NULL
939>347,>,∧,0.1809406578540802,",",0.14238852262496948,so,0.12872210144996643,0.027623657137155533,8,2.0337844034656882e-05,741,1.0994654985552188e-05,1054,NULL
481>-611,>,gradient,0.17035850882530212,96,0.07177209109067917,÷,0.057657789438962936,4.415317016537301e-05,805,3.2426272809971124e-05,961,1.4444850421568844e-05,1533,NULL
832>-482,>,apply,0.27637502551078796,faber,0.09052456170320511,],0.07439717650413513,0.00023520668037235737,197,0.00015569559764117002,282,7.32299595256336e-05,463,NULL
-115>-835,>,∗,0.2984195351600647,·,0.08789539337158203,[,0.04601869732141495,4.336193160270341e-05,617,0.0013547554844990373,73,1.5787118456955795e-07,12266,NULL
198>-761,>,three,0.4153161942958832,up,0.048508934676647186,com,0.04621829465031624,8.713069837540388e-05,271,0.006351316813379526,22,0.00013678683899343014,207,NULL
689>-289,>,1,0.41042187809944153,(,0.3537696599960327,0,0.043232083320617676,7.791141979396343e-05,166,6.98919830028899e-05,173,3.1464514904655516e-06,838,NULL
795>-854,>,],0.6396477818489075,|,0.23308336734771729,×,0.05501226708292961,0.00028261850820854306,50,0.0011670088861137629,18,3.2203959563048556e-05,169,NULL
900>629,>,45,0.8842402696609497,900,0.024275004863739014,p,0.019773004576563835,0.00010409975948277861,60,4.116981600077452e-08,2122,9.283487997890916e-06,205,NULL
41>-822,>,37,0.44878748059272766,9,0.07697518914937973,29,0.06348300725221634,0.0029481868259608746,24,5.580707806984719e-07,1655,2.0682825834228424e-06,912,NULL
620>475,>,over,0.1408124417066574,full,0.115931935608387,meter,0.08927633613348007,1.3995344261275022e-07,8993,3.2762355317572656e-07,6216,8.869188405924433e-08,10858,NULL
-39>-818,>,38,0.38803619146347046,39,0.3719620108604431,40,0.07269357144832611,0.00014454545453190804,66,2.2594986148760654e-06,626,1.466517431936154e-07,2381,NULL
880>781,>,:,0.3995729386806488,copies,0.18866173923015594,_,0.07169388979673386,0.0017119853291660547,23,5.326741643330024e-07,2041,5.956321729172487e-07,1924,NULL
962>-919,>,96,0.6068769693374634,1,0.043285489082336426,≈,0.029370184987783432,6.190666317706928e-05,243,0.002804109128192067,26,0.0015992210246622562,42,NULL
722>-604,>,72,0.9606860876083374,60,0.01399668026715517,coordinates,0.004086265340447426,1.4289599903349881e-06,539,1.753217111399863e-05,124,1.1513249376093881e-07,2011,NULL
649>-963,>,96,0.2059887796640396,_,0.12239234894514084,##14,0.06573420017957687,0.0009123800555244088,74,0.026789464056491852,9,0.0014637315180152655,57,NULL
-75>-967,>,),0.4439534544944763,0,0.14257727563381195,75,0.09720365703105927,1.4703665328852367e-05,348,0.0025289144832640886,19,7.282314072654117e-06,523,NULL
703>-640,>,0,0.24086026847362518,finish,0.14802731573581696,degrees,0.1065676137804985,0.008116980083286762,18,1.266644922282012e-08,9188,7.885385677752765e-09,10908,NULL
339>-486,>,1,0.3964196741580963,three,0.1284780204296112,m,0.09753625094890594,0.0005668593221344054,59,0.00024794842465780675,87,6.0044250858481973e-05,174,NULL
-100>-941,>,size,0.24807775020599365,rank,0.16349360346794128,sets,0.08780867606401443,6.142397523944965e-08,14534,5.070683641861251e-07,5712,2.158126477525002e-08,19715,NULL
213>-481,>,three,0.4263681471347809,off,0.14142052829265594,2,0.09374894201755524,0.0001044448945322074,130,6.544914299411175e-07,1541,2.589478409475987e-09,13496,NULL
954>-867,>,],0.3152056932449341,·,0.30530571937561035,size,0.0523696094751358,1.0952481943604653e-06,2638,0.00037130655255168676,83,9.365819096274208e-06,848,NULL
703>677,>,70,0.22971592843532562,37,0.15655243396759033,72,0.06812489032745361,9.198324551107362e-05,161,6.082869958845549e-07,1583,2.954097624296992e-07,2150,NULL
900>-917,>,900,0.32907018065452576,72,0.30959364771842957,200,0.10145112872123718,0.0015103318728506565,22,5.760486965300515e-05,120,0.0002888388407882303,46,NULL
792>-565,>,or,0.5148836970329285,|,0.07433813065290451,add,0.062304288148880005,0.0009280637605115771,61,0.0017215318512171507,37,2.4894654416129924e-05,674,NULL
441>-592,>,r,0.17383085191249847,.,0.10464019328355789,[UNK],0.10130320489406586,0.01205483078956604,15,5.5337761295959353e-05,367,0.0013079186901450157,69,NULL
663>280,>,67,0.22872023284435272,=,0.11499185860157013,45,0.08102825284004211,0.11499185860157013,2,5.073912234365707e-06,1040,0.0001493982708780095,205,NULL
-104>-852,>,##3,0.18116392195224762,103,0.1373828947544098,##9,0.09169328957796097,9.048106221598573e-06,830,0.016810517758131027,13,9.057801798917353e-05,263,NULL
441>-754,>,row,0.11269187182188034,3,0.11165090650320053,##on,0.09850753098726273,0.0028148971032351255,40,6.28532063728926e-07,2468,8.553544830647297e-06,789,NULL
-68>-446,>,68,0.9739668369293213,67,0.008733679540455341,66,0.006116805598139763,2.7613674546955735e-07,772,0.0006914969999343157,5,4.955414745211328e-09,5014,NULL
125>-623,>,],0.4518333971500397,×,0.13300636410713196,·,0.09012388437986374,3.3941436413442716e-05,401,9.819219121709466e-05,226,3.8979672467576165e-07,3234,NULL
-224>-955,>,events,0.7439078092575073,random,0.017979757860302925,30,0.014688204973936081,1.5152692185438354e-06,1719,2.1542026829024508e-08,11570,2.269127552523287e-09,22302,NULL
-132>-846,>,##6,0.4702065885066986,##7,0.09593179076910019,132,0.07111255079507828,9.713162580737844e-05,259,0.039256200194358826,5,1.812856908145477e-06,2678,NULL
-344>-773,>,s,0.30783185362815857,them,0.18632382154464722,{,0.08736070245504379,0.0024914934765547514,34,4.185059151495807e-05,422,3.524081915173838e-09,23793,NULL
791>23,>,38,0.5623141527175903,37,0.1397179365158081,79,0.09294908493757248,9.731457976158708e-05,77,2.976156338263536e-06,345,9.902850024445797e-07,584,NULL
966>964,>,96,0.3529303967952728,then,0.11385460197925568,:,0.04295531287789345,0.00020564650185406208,177,3.797607860178687e-05,481,1.0655709047568962e-05,967,NULL
659>446,>,then,0.36682212352752686,69,0.12104184180498123,=,0.08598947525024414,0.08598947525024414,3,5.803193289466435e-06,558,0.0001777612924342975,113,NULL
250>-801,>,double,0.20294538140296936,medium,0.1311911791563034,add,0.05194690078496933,0.00802875030785799,20,0.00011529782204888761,295,5.434876584331505e-05,438,NULL
320>-39,>,38,0.9227898120880127,try,0.040208783000707626,yes,0.005874095018953085,0.0002711546840146184,27,0.0009081605821847916,13,8.019396773306653e-06,157,NULL
652>337,>,a,0.9252985119819641,",",0.021878670901060104,37,0.013317895121872425,0.0009908610954880714,10,1.8660264444747554e-08,2718,4.2327485516580055e-08,1952,NULL
971>492,>,",",0.9000515341758728,=,0.0116415461525321,∧,0.009155034087598324,0.0116415461525321,2,2.2256715510593494e-06,1789,1.8838307369151153e-05,366,NULL
-33>-900,>,1,0.12865795195102692,##v,0.12401218712329865,%,0.08437521755695343,0.003118801862001419,32,6.576511282219144e-07,4018,1.6479092664667405e-05,770,NULL
62>-509,>,62,0.9918848276138306,x,0.002556324005126953,##p,0.0008227857179008424,6.795427452743752e-06,53,2.9890800306020537e-06,71,2.5555084448569687e-06,76,NULL
