Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
\frac{-770}{-1}=\frac{-770}{-1},=,=,0.6894791126251221,+,0.08537545800209045,-,0.03312358632683754,0.6894791126251221,1,0.00143230555113405,24,0.0013792981626465917,25,1
\frac{-981}{352}=\frac{-981}{352},=,=,0.5654900074005127,+,0.19175642728805542,-,0.0408303365111351,0.5654900074005127,1,0.0019170301966369152,23,0.003346454119309783,16,1
\frac{-518}{841}=\frac{-518}{841},=,=,0.5898451805114746,+,0.18253853917121887,-,0.04263344034552574,0.5898451805114746,1,0.005812808405607939,13,0.008044964633882046,10,1
\frac{-223}{-325}=\frac{-223}{-325},=,=,0.6017009019851685,+,0.1595064252614975,-,0.032931867986917496,0.6017009019851685,1,0.0038360166363418102,15,0.0067334044724702835,11,1
\frac{-980}{79}=\frac{-980}{79},=,=,0.6232075691223145,+,0.1702914834022522,-,0.026903700083494186,0.6232075691223145,1,0.008058173581957817,9,0.008334957994520664,8,1
\frac{-21}{162}=\frac{-21}{162},=,=,0.6395450234413147,+,0.18692918121814728,-,0.03773098066449165,0.6395450234413147,1,0.0035905411932617426,11,0.007271487265825272,7,1
\frac{-666}{-618}=\frac{-666}{-618},=,=,0.5877923369407654,+,0.12343166023492813,-,0.03697666898369789,0.5877923369407654,1,0.0035037915222346783,17,0.0031880394089967012,18,1
\frac{-536}{938}=\frac{-536}{938},=,=,0.5754313468933105,+,0.18448138236999512,",",0.04167627543210983,0.5754313468933105,1,0.005806755740195513,13,0.007976689375936985,9,1
\frac{681}{122}=\frac{681}{122},=,=,0.6764000654220581,+,0.13065652549266815,>,0.033112674951553345,0.6764000654220581,1,0.01312933024019003,7,0.033112674951553345,3,1
\frac{807}{-392}=\frac{807}{-392},=,=,0.5262281894683838,+,0.2219027280807495,-,0.0885583683848381,0.5262281894683838,1,0.004684130195528269,12,0.005250739399343729,11,1
\frac{-627}{930}=\frac{-627}{930},=,=,0.6568771004676819,+,0.13943183422088623,-,0.02919786423444748,0.6568771004676819,1,0.006508620455861092,11,0.008902225643396378,10,1
\frac{227}{234}=\frac{227}{234},=,=,0.7147895693778992,+,0.08037648350000381,>,0.03604870289564133,0.7147895693778992,1,0.017784900963306427,5,0.03604870289564133,3,1
\frac{-249}{367}=\frac{-249}{367},=,=,0.5981675386428833,+,0.1837102621793747,-,0.03667955845594406,0.5981675386428833,1,0.0037397202104330063,15,0.005577374249696732,10,1
\frac{799}{-711}=\frac{799}{-711},=,=,0.718955397605896,+,0.07845427095890045,\cdot,0.0445217601954937,0.718955397605896,1,0.003478630678728223,12,0.003042325610294938,13,1
\frac{-98}{868}=\frac{-98}{868},=,=,0.5571038126945496,+,0.21106351912021637,-,0.030175551772117615,0.5571038126945496,1,0.007249294780194759,12,0.012701292522251606,7,1
\frac{-222}{322}=\frac{-222}{322},=,=,0.6288453936576843,+,0.21007481217384338,-,0.040339499711990356,0.6288453936576843,1,0.002599756233394146,13,0.007134053856134415,9,1
\frac{-275}{-991}=\frac{-275}{-991},=,=,0.584510862827301,+,0.1963348388671875,-,0.038889311254024506,0.584510862827301,1,0.002994952257722616,17,0.0033206376247107983,16,1
\frac{363}{284}=\frac{363}{284},=,=,0.5808255672454834,+,0.18274621665477753,-,0.038886658847332,0.5808255672454834,1,0.012734202668070793,8,0.025695687159895897,4,1
\frac{-237}{823}=\frac{-237}{823},=,=,0.5457233786582947,+,0.23079544305801392,-,0.03668328747153282,0.5457233786582947,1,0.005609727930277586,12,0.01391998678445816,7,1
\frac{-710}{447}=\frac{-710}{447},=,=,0.6037765145301819,+,0.1821487545967102,-,0.03403017297387123,0.6037765145301819,1,0.0031010911334306,15,0.005322539713233709,12,1
\frac{420}{357}=\frac{420}{357},=,=,0.7624197602272034,+,0.07333681732416153,>,0.025162478908896446,0.7624197602272034,1,0.016557445749640465,4,0.025162478908896446,3,1
\frac{451}{798}=\frac{451}{798},=,=,0.4540075361728668,+,0.28744104504585266,>,0.04548042640089989,0.4540075361728668,1,0.029900897294282913,5,0.04548042640089989,3,1
\frac{928}{37}=\frac{928}{37},=,=,0.7400140166282654,+,0.10680746287107468,>,0.023117290809750557,0.7400140166282654,1,0.012969857081770897,6,0.023117290809750557,3,1
\frac{467}{-113}=\frac{467}{-113},=,=,0.6948023438453674,+,0.12261136621236801,-,0.05441175773739815,0.6948023438453674,1,0.0042306846007704735,11,0.005608861334621906,9,1
\frac{-115}{548}=\frac{-115}{548},=,=,0.5996881127357483,+,0.21173791587352753,-,0.031728096306324005,0.5996881127357483,1,0.0035271027591079473,12,0.005685629788786173,10,1
\frac{-724}{586}=\frac{-724}{586},=,=,0.557267427444458,+,0.2016882300376892,-,0.04115157946944237,0.557267427444458,1,0.0049039628356695175,12,0.00664098933339119,11,1
\frac{567}{590}=\frac{567}{590},=,=,0.6683725714683533,+,0.08950711786746979,>,0.048602908849716187,0.6683725714683533,1,0.03676960617303848,4,0.048602908849716187,3,1
\frac{531}{94}=\frac{531}{94},=,=,0.6188942193984985,+,0.16977062821388245,>,0.036769066005945206,0.6188942193984985,1,0.023860111832618713,4,0.036769066005945206,3,1
\frac{-692}{-815}=\frac{-692}{-815},=,=,0.6593952178955078,+,0.10028676688671112,\cdot,0.028633425012230873,0.6593952178955078,1,0.0031677614897489548,17,0.0030267119873315096,18,1
\frac{479}{-22}=\frac{479}{-22},=,=,0.7589677572250366,+,0.08190163224935532,-,0.04220709577202797,0.7589677572250366,1,0.00455574132502079,10,0.005303021054714918,8,1
\frac{999}{-838}=\frac{999}{-838},=,=,0.6150602102279663,+,0.16115468740463257,-,0.04917999729514122,0.6150602102279663,1,0.008953589014708996,9,0.005860019475221634,13,1
\frac{-480}{-578}=\frac{-480}{-578},=,=,0.6826856732368469,+,0.10779150575399399,-,0.030144376680254936,0.6826856732368469,1,0.003946046810597181,13,0.0036625086795538664,14,1
\frac{563}{-265}=\frac{563}{-265},=,=,0.6156238317489624,+,0.1601356565952301,-,0.07067210972309113,0.6156238317489624,1,0.003220165381208062,13,0.004231913480907679,12,1
\frac{44}{-820}=\frac{44}{-820},=,=,0.586363673210144,+,0.18657511472702026,-,0.06921612471342087,0.586363673210144,1,0.00861323531717062,9,0.013019315898418427,7,1
\frac{-208}{-118}=\frac{-208}{-118},=,=,0.6804772019386292,+,0.14223112165927887,-,0.036009445786476135,0.6804772019386292,1,0.0026106995064765215,15,0.003512652823701501,12,1
\frac{813}{912}=\frac{813}{912},=,=,0.6200147867202759,+,0.15542548894882202,>,0.04332900419831276,0.6200147867202759,1,0.02683115564286709,4,0.04332900419831276,3,1
\frac{61}{-121}=\frac{61}{-121},=,=,0.7943037748336792,+,0.06499536335468292,-,0.024826018139719963,0.7943037748336792,1,0.004553544335067272,10,0.005666615441441536,9,1
\frac{-353}{756}=\frac{-353}{756},=,=,0.5537704229354858,+,0.18844090402126312,-,0.035937316715717316,0.5537704229354858,1,0.006801914423704147,13,0.009061281569302082,10,1
\frac{-17}{-391}=\frac{-17}{-391},=,=,0.5524013042449951,+,0.21064874529838562,-,0.05462867394089699,0.5524013042449951,1,0.002116831485182047,20,0.002353547140955925,19,1
\frac{-968}{-86}=\frac{-968}{-86},=,=,0.6404322981834412,+,0.14161087572574615,-,0.04208037629723549,0.6404322981834412,1,0.002514343708753586,16,0.0035353528801351786,15,1
\frac{-945}{590}=\frac{-945}{590},=,=,0.6540513634681702,+,0.13272325694561005,\to,0.027760237455368042,0.6540513634681702,1,0.008165048435330391,10,0.009428421966731548,8,1
\frac{-373}{529}=\frac{-373}{529},=,=,0.5390471816062927,+,0.20728816092014313,-,0.04439346864819527,0.5390471816062927,1,0.0041554090566933155,15,0.008569768629968166,9,1
\frac{-904}{673}=\frac{-904}{673},=,=,0.6062970161437988,+,0.16511735320091248,-,0.03580618277192116,0.6062970161437988,1,0.0021733150351792574,21,0.0032464268151670694,14,1
\frac{259}{14}=\frac{259}{14},=,=,0.6912540793418884,+,0.12818537652492523,>,0.03248912841081619,0.6912540793418884,1,0.014022398740053177,6,0.03248912841081619,3,1
\frac{-736}{460}=\frac{-736}{460},=,=,0.5630046129226685,+,0.19482746720314026,-,0.032133858650922775,0.5630046129226685,1,0.006378804799169302,11,0.010968026705086231,9,1
\frac{816}{-419}=\frac{816}{-419},=,=,0.4229498505592346,+,0.2754564881324768,-,0.08922989666461945,0.4229498505592346,1,0.012741406448185444,9,0.010206169448792934,11,1
\frac{-979}{-499}=\frac{-979}{-499},=,=,0.6850922107696533,+,0.09724488854408264,\cdot,0.033681709319353104,0.6850922107696533,1,0.002592173172160983,15,0.00240505114197731,16,1
\frac{45}{-377}=\frac{45}{-377},=,=,0.42176157236099243,+,0.3124275803565979,-,0.09240927547216415,0.42176157236099243,1,0.004428761545568705,13,0.004881613422185183,11,1
\frac{539}{128}=\frac{539}{128},=,=,0.6263810992240906,+,0.16625851392745972,>,0.03651852533221245,0.6263810992240906,1,0.02075536735355854,5,0.03651852533221245,3,1
\frac{-564}{23}=\frac{-564}{23},=,=,0.6380171179771423,+,0.14731468260288239,-,0.035040244460105896,0.6380171179771423,1,0.0033143763430416584,16,0.004732959903776646,14,1
\frac{-244}{768}=\frac{-244}{768},=,=,0.6525371670722961,+,0.16284586489200592,-,0.0236834529787302,0.6525371670722961,1,0.0070169405080378056,11,0.011696764267981052,6,1
\frac{-170}{42}=\frac{-170}{42},=,=,0.6442252993583679,+,0.17947626113891602,-,0.03798658773303032,0.6442252993583679,1,0.0016032439889386296,21,0.00435002613812685,11,1
\frac{-229}{922}=\frac{-229}{922},=,=,0.534510612487793,+,0.2866045832633972,-,0.038903165608644485,0.534510612487793,1,0.0034231748431921005,14,0.008485870435833931,9,1
\frac{-738}{-163}=\frac{-738}{-163},=,=,0.7192471623420715,+,0.09622631222009659,-,0.029599182307720184,0.7192471623420715,1,0.0016044486546888947,20,0.002227263292297721,17,1
\frac{293}{-907}=\frac{293}{-907},=,=,0.5480285882949829,+,0.17675553262233734,-,0.07074200361967087,0.5480285882949829,1,0.006241114344447851,12,0.007105221040546894,11,1
\frac{-243}{551}=\frac{-243}{551},=,=,0.6543523073196411,+,0.132058247923851,\ne,0.02785268984735012,0.6543523073196411,1,0.0038399852346628904,15,0.005600848235189915,13,1
\frac{415}{700}=\frac{415}{700},=,=,0.7052238583564758,+,0.08418120443820953,\ne,0.030923159793019295,0.7052238583564758,1,0.02434304542839527,5,0.028217777609825134,4,1
\frac{817}{823}=\frac{817}{823},=,=,0.5682223439216614,+,0.16652728617191315,>,0.05813709273934364,0.5682223439216614,1,0.033161696046590805,4,0.05813709273934364,3,1
\frac{616}{604}=\frac{616}{604},=,=,0.6217234134674072,+,0.16038112342357635,>,0.03999396413564682,0.6217234134674072,1,0.03145461529493332,4,0.03999396413564682,3,1
\frac{-645}{930}=\frac{-645}{930},=,=,0.6526015996932983,+,0.1294051557779312,\to,0.025211276486516,0.6526015996932983,1,0.006458454765379429,14,0.008298397064208984,10,1
\frac{929}{882}=\frac{929}{882},=,=,0.7005205750465393,+,0.11149735003709793,>,0.03690487891435623,0.7005205750465393,1,0.022700004279613495,4,0.03690487891435623,3,1
\frac{315}{-870}=\frac{315}{-870},=,=,0.6522629857063293,+,0.16016918420791626,-,0.056844938546419144,0.6522629857063293,1,0.004375103861093521,12,0.004967360757291317,10,1
\frac{-57}{-908}=\frac{-57}{-908},=,=,0.5325721502304077,+,0.17573565244674683,-,0.051326170563697815,0.5325721502304077,1,0.004285119939595461,15,0.004480517469346523,14,1
\frac{-164}{410}=\frac{-164}{410},=,=,0.6322066783905029,+,0.20125611126422882,-,0.029298024252057076,0.6322066783905029,1,0.0025040612090379,14,0.005873440764844418,10,1
\frac{794}{-440}=\frac{794}{-440},=,=,0.719609797000885,+,0.09495203197002411,-,0.04948823153972626,0.719609797000885,1,0.002402509795501828,14,0.002906845649704337,12,1
\frac{-974}{497}=\frac{-974}{497},=,=,0.5382061004638672,+,0.22308224439620972,-,0.04352274537086487,0.5382061004638672,1,0.004325394984334707,16,0.004857971332967281,14,1
\frac{-549}{813}=\frac{-549}{813},=,=,0.5876860618591309,+,0.16750463843345642,-,0.036062225699424744,0.5876860618591309,1,0.006284461822360754,13,0.008627541363239288,10,1
\frac{918}{258}=\frac{918}{258},=,=,0.7593379616737366,+,0.09550449252128601,>,0.021425362676382065,0.7593379616737366,1,0.010802206583321095,6,0.021425362676382065,3,1
\frac{542}{898}=\frac{542}{898},=,=,0.4589424133300781,+,0.23662379384040833,>,0.05848535895347595,0.4589424133300781,1,0.04965273663401604,4,0.05848535895347595,3,1
\frac{44}{-485}=\frac{44}{-485},=,=,0.6076070070266724,+,0.16293306648731232,-,0.06982187926769257,0.6076070070266724,1,0.004483700729906559,11,0.00528657017275691,10,1
\frac{-346}{-313}=\frac{-346}{-313},=,=,0.5846371054649353,+,0.1561048924922943,-,0.04543808102607727,0.5846371054649353,1,0.00245036487467587,20,0.0031082993373274803,17,1
\frac{710}{657}=\frac{710}{657},=,=,0.6645419597625732,+,0.1298336535692215,>,0.03366151452064514,0.6645419597625732,1,0.0205313079059124,5,0.03366151452064514,3,1
\frac{828}{-955}=\frac{828}{-955},=,=,0.6061331629753113,+,0.14949309825897217,-,0.04791536554694176,0.6061331629753113,1,0.013105180114507675,9,0.010868493467569351,11,1
\frac{6}{401}=\frac{6}{401},=,=,0.5884391665458679,+,0.12206058204174042,<,0.04716529697179794,0.5884391665458679,1,0.04716529697179794,3,0.04560959339141846,4,1
\frac{-552}{578}=\frac{-552}{578},=,=,0.6436405181884766,+,0.139906108379364,-,0.03169108182191849,0.6436405181884766,1,0.0028364239260554314,18,0.0047362991608679295,12,1
\frac{722}{-437}=\frac{722}{-437},=,=,0.42893174290657043,+,0.2759573459625244,-,0.10756499320268631,0.42893174290657043,1,0.004787763115018606,11,0.004580781329423189,12,1
\frac{-5}{-356}=\frac{-5}{-356},=,=,0.5436245799064636,+,0.19145067036151886,-,0.05249927192926407,0.5436245799064636,1,0.003393561812117696,16,0.004299624357372522,14,1
\frac{279}{-519}=\frac{279}{-519},=,=,0.5848836898803711,+,0.14998066425323486,-,0.07725660502910614,0.5848836898803711,1,0.00553849944844842,13,0.006519014481455088,11,1
\frac{490}{-878}=\frac{490}{-878},=,=,0.4956515431404114,+,0.2445574700832367,-,0.06834334135055542,0.4956515431404114,1,0.013504528440535069,7,0.0124875633046031,8,1
\frac{-5}{812}=\frac{-5}{812},=,=,0.4679649770259857,+,0.2873002886772156,-,0.040088996291160583,0.4679649770259857,1,0.010121585801243782,10,0.016280030831694603,6,1
\frac{768}{495}=\frac{768}{495},=,=,0.5642644166946411,+,0.1861857771873474,>,0.04295502230525017,0.5642644166946411,1,0.03282181918621063,4,0.04295502230525017,3,1
\frac{-581}{414}=\frac{-581}{414},=,=,0.5803394317626953,+,0.1927051693201065,-,0.043009549379348755,0.5803394317626953,1,0.0031005260534584522,16,0.005136322230100632,11,1
\frac{923}{312}=\frac{923}{312},=,=,0.747505784034729,+,0.09046265482902527,>,0.02783220261335373,0.747505784034729,1,0.014367461204528809,5,0.02783220261335373,3,1
\frac{464}{-451}=\frac{464}{-451},=,=,0.48295164108276367,+,0.20494675636291504,-,0.09563107788562775,0.48295164108276367,1,0.006410895846784115,11,0.005685691721737385,12,1
\frac{826}{-122}=\frac{826}{-122},=,=,0.5431861877441406,+,0.2254117876291275,-,0.0894601047039032,0.5431861877441406,1,0.004549597389996052,11,0.004424418788403273,12,1
\frac{-640}{-555}=\frac{-640}{-555},=,=,0.7213153839111328,+,0.07590039074420929,\to,0.025454571470618248,0.7213153839111328,1,0.005818521603941917,11,0.004446754232048988,13,1
\frac{17}{227}=\frac{17}{227},=,=,0.6996282935142517,+,0.08433130383491516,>,0.049525655806064606,0.6996282935142517,1,0.023113541305065155,5,0.049525655806064606,3,1
\frac{322}{-489}=\frac{322}{-489},=,=,0.45791465044021606,+,0.25138309597969055,-,0.09356597065925598,0.45791465044021606,1,0.007141925860196352,12,0.008894180878996849,11,1
\frac{-315}{-76}=\frac{-315}{-76},=,=,0.6911263465881348,+,0.1267455369234085,-,0.02997598424553871,0.6911263465881348,1,0.0015434088418260217,20,0.002284968737512827,14,1
\frac{976}{816}=\frac{976}{816},=,=,0.43760961294174194,+,0.29579636454582214,>,0.043843355029821396,0.43760961294174194,1,0.032980769872665405,4,0.043843355029821396,3,1
\frac{-43}{-807}=\frac{-43}{-807},=,=,0.5963758826255798,+,0.1290016621351242,-,0.04227452352643013,0.5963758826255798,1,0.003242533653974533,19,0.004043335560709238,15,1
\frac{-700}{747}=\frac{-700}{747},=,=,0.6361831426620483,+,0.16360051929950714,-,0.034508563578128815,0.6361831426620483,1,0.0030376554932445288,16,0.00599762424826622,10,1
\frac{704}{714}=\frac{704}{714},=,=,0.7309014797210693,+,0.08618874102830887,>,0.034105539321899414,0.7309014797210693,1,0.015865609049797058,6,0.034105539321899414,3,1
\frac{-299}{-311}=\frac{-299}{-311},=,=,0.6839978694915771,+,0.13051514327526093,-,0.03770328313112259,0.6839978694915771,1,0.0019131042063236237,18,0.0026964882854372263,14,1
\frac{146}{298}=\frac{146}{298},=,=,0.5891302227973938,+,0.17800959944725037,>,0.03324773907661438,0.5891302227973938,1,0.020983800292015076,5,0.03324773907661438,3,1
\frac{-701}{340}=\frac{-701}{340},=,=,0.742114245891571,+,0.10751525312662125,-,0.01936069130897522,0.742114245891571,1,0.002344227395951748,15,0.0059995874762535095,8,1
\frac{-721}{-118}=\frac{-721}{-118},=,=,0.7206923961639404,+,0.09111008793115616,-,0.03222693130373955,0.7206923961639404,1,0.0018483103485777974,19,0.0020720476750284433,15,1
\frac{-762}{-806}=\frac{-762}{-806},=,=,0.591951847076416,+,0.1725267618894577,-,0.04915333539247513,0.591951847076416,1,0.002572100143879652,17,0.002775789238512516,16,1
\frac{-180}{870}=\frac{-180}{870},=,=,0.608474850654602,+,0.20548927783966064,-,0.03397407382726669,0.608474850654602,1,0.00185894756577909,21,0.0032905933912843466,14,1
\frac{-478}{415}=\frac{-478}{415},=,=,0.6115649938583374,+,0.15961647033691406,",",0.031115420162677765,0.6115649938583374,1,0.00690508121624589,12,0.008542895317077637,10,1
\frac{668}{586}=\frac{668}{586},=,=,0.5665105581283569,+,0.18531842529773712,>,0.05006680637598038,0.5665105581283569,1,0.03577690199017525,4,0.05006680637598038,3,1
\frac{-664}{-233}=\frac{-664}{-233},=,=,0.7229517698287964,+,0.09893398731946945,-,0.024828242138028145,0.7229517698287964,1,0.001352026010863483,24,0.0019462908385321498,19,1
\frac{880}{732}=\frac{880}{732},=,=,0.66908198595047,+,0.15070302784442902,>,0.032621607184410095,0.66908198595047,1,0.0178664643317461,5,0.032621607184410095,3,1
\frac{-524}{-491}=\frac{-524}{-491},=,=,0.5635008215904236,+,0.1447821408510208,-,0.05299098417162895,0.5635008215904236,1,0.0020225350745022297,21,0.0018795974319800735,23,1
\frac{240}{30}=\frac{240}{30},=,=,0.7532857060432434,+,0.09966546297073364,>,0.02564362995326519,0.7532857060432434,1,0.013368457555770874,6,0.02564362995326519,3,1
\frac{827}{984}=\frac{827}{984},=,=,0.6325971484184265,+,0.1441851705312729,>,0.04861130937933922,0.6325971484184265,1,0.027285238727927208,4,0.04861130937933922,3,1
\frac{-40}{-30}=\frac{-40}{-30},=,=,0.7672707438468933,+,0.10750334709882736,-,0.023826027289032936,0.7672707438468933,1,0.0009773137280717492,22,0.00124957668595016,18,1
\frac{124}{866}=\frac{124}{866},=,=,0.5182214975357056,+,0.2191341370344162,>,0.05702674016356468,0.5182214975357056,1,0.033186279237270355,4,0.05702674016356468,3,1
\frac{-389}{138}=\frac{-389}{138},=,=,0.6256494522094727,+,0.1659642606973648,-,0.04478439316153526,0.6256494522094727,1,0.002365349093452096,17,0.004778359550982714,12,1
\frac{285}{502}=\frac{285}{502},=,=,0.5726275444030762,+,0.21586143970489502,>,0.03496663272380829,0.5726275444030762,1,0.013839374296367168,7,0.03496663272380829,3,1
\frac{814}{-35}=\frac{814}{-35},=,=,0.6728534698486328,+,0.13224995136260986,-,0.06214340031147003,0.6728534698486328,1,0.005773372482508421,10,0.005929608829319477,9,1
\frac{850}{-3}=\frac{850}{-3},=,=,0.6854177713394165,+,0.1657719612121582,-,0.03731450438499451,0.6854177713394165,1,0.008520006202161312,7,0.011152069084346294,5,1
\frac{77}{-231}=\frac{77}{-231},=,=,0.7618595361709595,+,0.08162844181060791,-,0.02994910441339016,0.7618595361709595,1,0.0028919449541717768,13,0.0035421885550022125,11,1
\frac{553}{-560}=\frac{553}{-560},=,=,0.6863585114479065,+,0.11496847122907639,-,0.04773930460214615,0.6863585114479065,1,0.004472233820706606,12,0.005023455247282982,11,1
\frac{-375}{116}=\frac{-375}{116},=,=,0.5730618834495544,+,0.22038789093494415,-,0.04242662712931633,0.5730618834495544,1,0.004006196279078722,13,0.00546413566917181,10,1
\frac{-58}{-946}=\frac{-58}{-946},=,=,0.57363361120224,+,0.16650013625621796,-,0.05350380018353462,0.57363361120224,1,0.003987530712038279,14,0.004416872281581163,12,1
\frac{434}{777}=\frac{434}{777},=,=,0.5451719760894775,+,0.23737956583499908,>,0.031241348013281822,0.5451719760894775,1,0.01876629889011383,6,0.031241348013281822,3,1
\frac{516}{892}=\frac{516}{892},=,=,0.48271074891090393,+,0.23681120574474335,>,0.06064971536397934,0.48271074891090393,1,0.04131792113184929,4,0.06064971536397934,3,1
\frac{-822}{890}=\frac{-822}{890},=,=,0.5592119097709656,+,0.22708749771118164,-,0.038967065513134,0.5592119097709656,1,0.006204698700457811,12,0.007789288647472858,10,1
\frac{-874}{598}=\frac{-874}{598},=,=,0.5695029497146606,+,0.18378134071826935,-,0.04020943120121956,0.5695029497146606,1,0.0053696283139288425,14,0.005780311767011881,11,1
\frac{6}{683}=\frac{6}{683},=,=,0.48640957474708557,+,0.19214172661304474,>,0.07184462994337082,0.48640957474708557,1,0.04090037941932678,4,0.07184462994337082,3,1
\frac{253}{397}=\frac{253}{397},=,=,0.6757862567901611,+,0.14748969674110413,>,0.028220264241099358,0.6757862567901611,1,0.012367380782961845,6,0.028220264241099358,3,1
\frac{-540}{452}=\frac{-540}{452},=,=,0.6243240833282471,+,0.17969655990600586,-,0.03497346118092537,0.6243240833282471,1,0.0019940936472266912,18,0.0034630580339580774,13,1
\frac{-235}{971}=\frac{-235}{971},=,=,0.618398904800415,+,0.1788097470998764,-,0.02599140629172325,0.618398904800415,1,0.006604881025850773,12,0.010187353007495403,10,1
\frac{313}{166}=\frac{313}{166},=,=,0.6675487160682678,+,0.12453214079141617,>,0.025834498926997185,0.6675487160682678,1,0.014454462565481663,5,0.025834498926997185,3,1
\frac{45}{135}=\frac{45}{135},=,=,0.7270374298095703,+,0.13409630954265594,\ne,0.02027454599738121,0.7270374298095703,1,0.007643299177289009,7,0.011660047806799412,5,1
\frac{4}{-836}=\frac{4}{-836},=,+,0.374563992023468,=,0.33851301670074463,-,0.11800473928451538,0.33851301670074463,2,0.006555180996656418,11,0.0069310301914811134,10,2
\frac{-161}{136}=\frac{-161}{136},=,=,0.6770284175872803,+,0.1429658979177475,-,0.03477361053228378,0.6770284175872803,1,0.001625652308575809,19,0.0038174898363649845,10,1
\frac{318}{380}=\frac{318}{380},=,=,0.6066343188285828,+,0.18654003739356995,>,0.036106228828430176,0.6066343188285828,1,0.01671694777905941,6,0.036106228828430176,3,1
\frac{-555}{831}=\frac{-555}{831},=,=,0.6050848364830017,+,0.1692592203617096,-,0.03414830565452576,0.6050848364830017,1,0.005221791565418243,14,0.007568084169179201,10,1
\frac{642}{-896}=\frac{642}{-896},=,=,0.45916762948036194,+,0.21684910356998444,-,0.08423084765672684,0.45916762948036194,1,0.007811508607119322,12,0.006774033885449171,13,1
\frac{-77}{-315}=\frac{-77}{-315},=,=,0.7212745547294617,+,0.09807784855365753,\ne,0.03664223477244377,0.7212745547294617,1,0.00146652536932379,22,0.002424126723781228,15,1
\frac{-600}{-886}=\frac{-600}{-886},=,=,0.6599903702735901,+,0.1293690949678421,-,0.031234944239258766,0.6599903702735901,1,0.0031284235883504152,15,0.003570321248844266,13,1
\frac{-109}{-494}=\frac{-109}{-494},=,=,0.5466020703315735,+,0.2039523720741272,-,0.05737793445587158,0.5466020703315735,1,0.001688641612417996,22,0.002128907945007086,17,1
\frac{-264}{941}=\frac{-264}{941},=,=,0.5892302393913269,+,0.19748319685459137,-,0.028769664466381073,0.5892302393913269,1,0.006782867945730686,12,0.010405903682112694,9,1
\frac{261}{665}=\frac{261}{665},=,=,0.5791836380958557,+,0.1633092314004898,>,0.0647561177611351,0.5791836380958557,1,0.023683369159698486,5,0.0647561177611351,3,1
\frac{-187}{-197}=\frac{-187}{-197},=,=,0.6347311735153198,+,0.16070617735385895,-,0.0353286974132061,0.6347311735153198,1,0.0035557292867451906,16,0.0048943180590868,12,1
\frac{-129}{-866}=\frac{-129}{-866},=,=,0.5725266337394714,+,0.16090108454227448,-,0.046711817383766174,0.5725266337394714,1,0.0026469347067177296,16,0.002251450438052416,19,1
\frac{650}{-82}=\frac{650}{-82},=,=,0.6278708577156067,+,0.15776778757572174,-,0.04501589760184288,0.6278708577156067,1,0.014900850132107735,6,0.0170447938144207,5,1
\frac{959}{268}=\frac{959}{268},=,=,0.6614853143692017,+,0.11823064833879471,>,0.04203090816736221,0.6614853143692017,1,0.031559865921735764,4,0.04203090816736221,3,1
\frac{-962}{-962}=\frac{-962}{-962},=,=,0.7174636125564575,+,0.06407692283391953,\cdot,0.04936053976416588,0.7174636125564575,1,0.0010995831107720733,23,0.0014104002621024847,20,1
\frac{538}{-803}=\frac{538}{-803},=,=,0.5336337089538574,+,0.19857770204544067,-,0.07870673388242722,0.5336337089538574,1,0.012245292775332928,8,0.013136273249983788,7,1
\frac{-582}{-534}=\frac{-582}{-534},=,=,0.6213075518608093,+,0.1435529589653015,-,0.04801028221845627,0.6213075518608093,1,0.0021749730221927166,20,0.0028060022741556168,17,1
\frac{501}{-154}=\frac{501}{-154},=,=,0.5758918523788452,+,0.18844349682331085,-,0.04826276749372482,0.5758918523788452,1,0.008599469438195229,10,0.006403449457138777,12,1
\frac{-598}{256}=\frac{-598}{256},=,=,0.6986389756202698,+,0.12534977495670319,",",0.024950789287686348,0.6986389756202698,1,0.0021982956677675247,18,0.0028326534666121006,13,1
\frac{139}{795}=\frac{139}{795},=,=,0.5878493785858154,+,0.1882292479276657,>,0.044461775571107864,0.5878493785858154,1,0.0347447395324707,4,0.044461775571107864,3,1
\frac{-396}{533}=\frac{-396}{533},=,=,0.5507619380950928,+,0.18043044209480286,",",0.054301854223012924,0.5507619380950928,1,0.0024609901010990143,19,0.00431784987449646,13,1
\frac{542}{-454}=\frac{542}{-454},=,=,0.4702712297439575,+,0.20486432313919067,-,0.09727969020605087,0.4702712297439575,1,0.005071990191936493,12,0.004737733863294125,13,1
\frac{-719}{-489}=\frac{-719}{-489},=,=,0.7049821019172668,+,0.08878763020038605,\cdot,0.031025541946291924,0.7049821019172668,1,0.002724095480516553,15,0.002814683597534895,14,1
\frac{-262}{291}=\frac{-262}{291},=,=,0.5773835182189941,+,0.18373015522956848,-,0.035969991236925125,0.5773835182189941,1,0.003389584831893444,18,0.008184893988072872,11,1
\frac{-290}{-354}=\frac{-290}{-354},=,=,0.5985046029090881,+,0.1760787069797516,-,0.04615836590528488,0.5985046029090881,1,0.0017679947195574641,20,0.0024745925329625607,16,1
\frac{-857}{363}=\frac{-857}{363},=,=,0.5337690114974976,+,0.20275165140628815,-,0.05063822120428085,0.5337690114974976,1,0.0026714333798736334,20,0.004041433334350586,13,1
