Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
-132>-207,>,-,0.15412749350070953,##6,0.0734543427824974,##4,0.057872217148542404,0.006373485084623098,21,0.0005721513880416751,200,0.00024297273193951696,334,NULL
839>371,>,",",0.09311645478010178,*,0.08250250667333603,+,0.05748222395777702,0.054629698395729065,4,0.011935831047594547,14,0.00938396155834198,17,NULL
-891>-939,>,-,0.13857081532478333,##9,0.06649575382471085,=,0.044227275997400284,0.044227275997400284,3,0.0015424488810822368,110,0.0006573358550667763,179,NULL
-218>-519,>,-,0.09744422882795334,##6,0.07913687080144882,##9,0.07280151546001434,0.014135685749351978,13,0.00032826620736159384,261,0.00013475956802722067,391,NULL
746>-435,>,##7,0.16686893999576569,##9,0.1448262482881546,##8,0.13046568632125854,0.0037109244149178267,18,0.00016930795391090214,178,6.24115054961294e-05,316,NULL
-165>-756,>,##6,0.1286066472530365,##4,0.0791352167725563,-,0.07621879130601883,0.004297445062547922,25,0.0004146461724303663,214,0.0001079238936654292,398,NULL
683>-566,>,-,0.06743314117193222,##9,0.04028266668319702,3,0.03160521760582924,0.003668342251330614,56,0.000571089971344918,207,0.00017911566828843206,429,NULL
377>276,>,",",0.07773151993751526,##6,0.06268531084060669,=,0.051269542425870895,0.051269542425870895,3,0.004676813259720802,34,0.002720176475122571,48,NULL
933>-503,>,=,0.11788603663444519,##x,0.05019288510084152,##9,0.04928810894489288,0.11788603663444519,1,0.013109607622027397,10,0.00920858047902584,18,NULL
129>-425,>,##6,0.26536035537719727,##7,0.08224840462207794,##5,0.07597026973962784,0.00045363936806097627,136,8.569547208026052e-05,389,3.4404460166115314e-05,533,NULL
327>120,>,<,0.17525231838226318,=,0.16341069340705872,>,0.10029751062393188,0.16341069340705872,2,0.17525231838226318,1,0.10029751062393188,3,3
169>-803,>,##9,0.14468461275100708,##3,0.13383257389068604,##7,0.1335020363330841,0.00023482165124733,133,3.60976300726179e-05,458,8.753030670050066e-06,773,NULL
-435>-889,>,##9,0.12857560813426971,##6,0.10079684108495712,##7,0.06303946673870087,0.007324127480387688,16,0.00027758401120081544,255,0.00015578752208966762,334,NULL
611>406,>,",",0.0699799656867981,/,0.024970442056655884,##6,0.02390027791261673,0.018195876851677895,7,0.003695943858474493,57,0.0022197747603058815,95,NULL
714>-737,>,##9,0.6157739162445068,-,0.031471338123083115,##7,0.02904113009572029,0.0008405625121667981,68,0.00013865962682757527,338,4.601055843522772e-05,669,NULL
225>-356,>,##0,0.10577680915594101,-,0.09463202953338623,##6,0.07974323630332947,0.0027846144512295723,33,0.00035122729605063796,194,0.00019239271932747215,277,NULL
482>-463,>,-,0.05530768260359764,3,0.04169880971312523,4,0.03476468846201897,0.018331114202737808,13,0.0006954810814931989,161,0.00030819166568107903,270,NULL
255>-881,>,##0,0.11157827079296112,##9,0.10154411196708679,##1,0.07731064409017563,0.008520255796611309,14,0.0012724542757496238,63,0.0004788328951690346,128,NULL
554>492,>,*,0.17871689796447754,=,0.14193829894065857,+,0.09230562299489975,0.14193829894065857,2,0.02960175648331642,9,0.04631175845861435,7,NULL
-493>-878,>,-,0.10933222621679306,=,0.04325736314058304,",",0.03700009360909462,0.04325736314058304,2,0.0013351343804970384,110,0.0005008487496525049,189,NULL
510>-207,>,##0,0.11953520774841309,##5,0.0925394669175148,##1,0.08809519559144974,0.000875077152159065,57,0.0003035149129573256,172,0.00016162866086233407,275,NULL
724>-15,>,=,0.3035232424736023,##9,0.05056784301996231,##e,0.039981991052627563,0.3035232424736023,1,0.01337930653244257,13,0.009970506653189659,15,NULL
514>-80,>,=,0.3370128870010376,##9,0.07664575427770615,##x,0.041047900915145874,0.3370128870010376,1,0.021326474845409393,5,0.008726609870791435,14,NULL
135>-199,>,##9,0.10743115842342377,-,0.09611065685749054,##7,0.06392265111207962,0.011738928966224194,12,0.0005867723957635462,198,0.0002720829797908664,306,NULL
-401>-468,>,-,0.10090330988168716,##6,0.05306263267993927,##2,0.050763823091983795,0.02192523330450058,12,0.0009990008547902107,94,0.0004954164614900947,185,NULL
-446>-899,>,##9,0.1954645812511444,##8,0.11094165593385696,##7,0.10773147642612457,0.012406617403030396,10,0.0002672855043783784,183,8.55889156810008e-05,311,NULL
-194>-307,>,-,0.11757682263851166,=,0.09391472488641739,##9,0.05527497082948685,0.09391472488641739,2,0.004798341542482376,34,0.002402791054919362,54,NULL
305>-997,>,##9,0.25724372267723083,##7,0.0966905802488327,##8,0.0800831988453865,0.0005556853720918298,75,0.00016791961388662457,176,5.060289186076261e-05,353,NULL
114>73,>,-,0.10979022085666656,",",0.05230674892663956,/,0.04881361871957779,0.02991434559226036,5,0.0012260382063686848,139,0.0025169127620756626,72,NULL
291>-380,>,-,0.15090787410736084,=,0.038204625248909,##9,0.02824258804321289,0.038204625248909,2,0.004849207121878862,31,0.001374160754494369,93,NULL
617>52,>,/,0.09884905070066452,-,0.05707649886608124,6,0.04026225581765175,0.03161889314651489,5,0.003602041397243738,42,0.0059596579521894455,28,NULL
58>11,>,.,0.15677714347839355,-,0.0692962259054184,##6,0.04764711111783981,0.02775111421942711,5,0.002334973542019725,71,0.003446550341323018,42,NULL
180>-202,>,##°,0.13606756925582886,180,0.06225808337330818,=,0.043106842786073685,0.043106842786073685,3,0.004398691933602095,30,0.0010936108883470297,108,NULL
519>-823,>,##9,0.15013936161994934,##7,0.10353517532348633,##3,0.08639243245124817,0.005363903474062681,11,0.0008798696217127144,82,0.00022570086002815515,191,NULL
134>-281,>,##9,0.10300945490598679,##6,0.08687238395214081,##7,0.08371803164482117,0.0018813799833878875,46,0.00027743596001528203,261,0.00012388022150844336,422,NULL
606>-952,>,##9,0.12329404056072235,##8,0.10727956146001816,##6,0.08895611763000488,0.0058785718865692616,19,0.0011555074015632272,83,0.0003572366840671748,189,NULL
716>-902,>,##8,0.1272420436143875,##7,0.11400792002677917,##2,0.1026255264878273,0.0038903101813048124,25,0.000296023121336475,149,0.0001407491508871317,223,NULL
-699>-773,>,##9,0.14121271669864655,##7,0.10140805691480637,##8,0.07913850992918015,0.028473051264882088,10,0.0007973345345817506,104,0.0002748347178567201,168,NULL
354>-427,>,##9,0.1551242172718048,7,0.048329323530197144,9,0.029645897448062897,0.02575814165174961,4,0.0007600593962706625,156,0.0003135813167318702,271,NULL
924>423,>,=,0.1620069146156311,",",0.143254354596138,/,0.10992871969938278,0.1620069146156311,1,0.019801940768957138,10,0.025374403223395348,8,NULL
-515>-820,>,##6,0.07766757160425186,##9,0.07309063524007797,##4,0.06293141096830368,0.03606206923723221,7,0.004685305058956146,32,0.0011499712709337473,92,NULL
-143>-222,>,-,0.1322742998600006,##1,0.08513720333576202,##2,0.08035027980804443,0.015261711552739143,14,0.000572586024645716,119,0.00028476418810896575,182,NULL
75>-310,>,##9,0.1136203408241272,##5,0.07291916757822037,##3,0.05461276322603226,0.007821375504136086,18,0.0037152208387851715,32,0.0003350927436258644,189,NULL
622>-449,>,-,0.05286284536123276,3,0.03839812055230141,1,0.029242873191833496,0.027630096301436424,5,0.0028664767742156982,67,0.0012227982515469193,126,NULL
567>299,>,",",0.06676646322011948,##6,0.05986550822854042,/,0.04765821993350983,0.04645562916994095,4,0.004853731952607632,25,0.003036181442439556,51,NULL
560>-198,>,##0,0.09898024797439575,##9,0.05248698592185974,-,0.04601972922682762,0.040664125233888626,5,0.004513171501457691,36,0.005209285765886307,31,NULL
458>-518,>,=,0.112630695104599,##9,0.07567200064659119,##8,0.0687493085861206,0.112630695104599,1,0.004058538470417261,31,0.0014885709388181567,73,NULL
8>-506,>,-,0.05271659046411514,##e,0.04770522564649582,##x,0.047269515693187714,0.043701089918613434,4,0.005662000272423029,32,0.002031842013821006,74,NULL
675>482,>,/,0.0757526308298111,",",0.07068797945976257,*,0.05670713260769844,0.03762690722942352,5,0.011398820206522942,15,0.00911274179816246,20,NULL
820>796,>,=,0.10797186195850372,/,0.1002105325460434,",",0.09740951657295227,0.10797186195850372,1,0.012080056592822075,12,0.013083647936582565,11,NULL
17>-144,>,=,0.41687196493148804,##x,0.05269081890583038,##e,0.022541062906384468,0.41687196493148804,1,0.013540235348045826,6,0.005401653237640858,26,NULL
156>94,>,##6,0.04791492223739624,.,0.044719111174345016,94,0.026698697358369827,0.019939644262194633,7,0.0011646345956251025,159,0.0014089654432609677,143,NULL
499>-821,>,##9,0.20920999348163605,##7,0.10838496685028076,##1,0.09764424711465836,0.0033001715783029795,22,0.0011424694675952196,52,0.00020069700258318335,99,NULL
317>-872,>,##9,0.0990670919418335,##7,0.09791269153356552,##2,0.0744275152683258,0.0071343849413096905,19,0.0011521815322339535,90,0.00035293857217766345,196,NULL
754>287,>,",",0.14671559631824493,=,0.13349241018295288,+,0.10842137783765793,0.13349241018295288,2,0.0352795384824276,10,0.04192722588777542,9,NULL
924>-822,>,##9,0.2275746911764145,=,0.09226801246404648,##8,0.04953332990407944,0.09226801246404648,2,0.002117395168170333,63,0.001800217549316585,73,NULL
727>-297,>,##9,0.14125947654247284,##8,0.09644199907779694,##7,0.09209711104631424,0.005248736124485731,19,0.0004309197829570621,241,0.00016716438403818756,373,NULL
-242>-594,>,##4,0.20019148290157318,##6,0.0912807360291481,##5,0.07779938727617264,0.005597034934908152,13,0.00012084753689123318,250,3.90371133107692e-05,449,NULL
454>-495,>,=,0.2563602328300476,##9,0.19592030346393585,##x,0.035763900727033615,0.2563602328300476,1,0.004203956574201584,26,0.0019053707364946604,58,NULL
-97>-432,>,##2,0.16035477817058563,##1,0.13039946556091309,##3,0.10839514434337616,0.0031502260826528072,12,0.00012467098713386804,88,3.328298043925315e-05,138,NULL
-173>-825,>,##7,0.10294430702924728,##5,0.1008315160870552,##9,0.09304448217153549,0.006138813216239214,16,0.0007373435655608773,125,0.00016219120880123228,316,NULL
529>-755,>,##7,0.12087354063987732,##9,0.11151593923568726,##6,0.10176718980073929,0.013190379366278648,10,0.0033481542486697435,28,0.0004476607427932322,114,NULL
15>-46,>,45,0.0601348802447319,46,0.05404415726661682,-,0.05020716413855553,0.02205701731145382,8,0.0013000897597521544,92,0.0003339781833346933,172,NULL
817>-704,>,##9,0.14281068742275238,##6,0.10738488286733627,##8,0.09550317376852036,0.008352605625987053,10,0.001217017532326281,77,0.0003248106222599745,182,NULL
946>86,>,/,0.13076111674308777,=,0.10300391912460327,.,0.09458046406507492,0.10300391912460327,2,0.015561629086732864,11,0.023192565888166428,8,NULL
-114>-252,>,##6,0.0883522629737854,-,0.0839271992444992,##8,0.07020797580480576,0.011144907213747501,15,0.00047122460091486573,185,0.0002410679153399542,261,NULL
-744>-877,>,##9,0.7268660664558411,##7,0.04593371972441673,##8,0.03034127503633499,0.002333800308406353,17,0.00010296658729203045,224,3.0238246836233884e-05,449,NULL
805>-425,>,##9,0.09109462797641754,##7,0.06049887463450432,##6,0.05606958642601967,0.023988142609596252,7,0.004326595924794674,34,0.0009128659730777144,163,NULL
-206>-324,>,##4,0.12629003822803497,##6,0.12330136448144913,##2,0.07106555998325348,0.026537323370575905,11,0.0008535648812539876,77,0.00031672028126195073,142,NULL
-182>-685,>,-,0.09741926938295364,##5,0.051948316395282745,##6,0.04427571967244148,0.019592903554439545,12,0.0014758002944290638,90,0.0004353287222329527,221,NULL
523>-720,>,=,0.08729792386293411,##x,0.037822175770998,##9,0.03113769181072712,0.08729792386293411,1,0.009703701362013817,20,0.003127840580418706,63,NULL
843>510,>,=,0.20218494534492493,",",0.17935122549533844,/,0.08209437876939774,0.20218494534492493,1,0.05024978518486023,5,0.041570667177438736,8,NULL
550>-653,>,##0,0.2262124866247177,##1,0.1707652062177658,##5,0.10619791597127914,0.0004864244256168604,71,0.00010326517804060131,236,8.681009785505012e-05,265,NULL
117>105,>,105,0.12207663059234619,-,0.054526399821043015,117,0.050076644867658615,0.0256358552724123,6,0.0016783472383394837,105,0.0021607819944620132,88,NULL
274>-727,>,##9,0.27598294615745544,7,0.02959556132555008,),0.028728779405355453,0.003566171508282423,49,0.00022660562535747886,324,6.546032091137022e-05,636,NULL
55>-599,>,##9,0.20195192098617554,##5,0.14756742119789124,##7,0.1290445178747177,5.525479718926363e-05,103,5.723719732486643e-05,102,7.74626369093312e-06,313,NULL
-70>-953,>,##3,0.15349723398685455,##7,0.1459749937057495,##9,0.10733446478843689,0.0006349874893203378,66,0.00010947068949462846,89,1.7953927454072982e-05,247,NULL
195>172,>,=,0.2553587555885315,+,0.11291820555925369,-,0.08183860033750534,0.2553587555885315,1,0.07276780158281326,4,0.06671489030122757,5,NULL
205>-743,>,##1,0.11341328173875809,##3,0.10167153924703598,##5,0.09052707999944687,0.00366611429490149,22,0.0003499625308904797,131,0.0001426459348294884,224,NULL
519>393,>,*,0.16828632354736328,+,0.08088932186365128,",",0.07377763837575912,0.04813356697559357,7,0.02220335230231285,10,0.018247153609991074,12,NULL
781>-464,>,-,0.05055820569396019,3,0.04272770136594772,1,0.036510955542325974,0.03599773719906807,4,0.002719398820772767,56,0.0011692054104059935,140,NULL
649>235,>,=,0.27367323637008667,",",0.07806722819805145,|,0.06236771494150162,0.27367323637008667,1,0.04855877906084061,4,0.02589237131178379,8,NULL
363>347,>,",",0.1732339709997177,*,0.12217457592487335,=,0.048103637993335724,0.048103637993335724,3,0.007232442032545805,17,0.0029501805547624826,33,NULL
950>194,>,=,0.16902044415473938,/,0.1393849104642868,-,0.13817186653614044,0.16902044415473938,1,0.020588558167219162,9,0.041814252734184265,8,NULL
-271>-384,>,=,0.19060871005058289,",",0.056701913475990295,-,0.05201905593276024,0.19060871005058289,1,0.003789653070271015,47,0.002192150568589568,73,NULL
303>-801,>,##1,0.15933382511138916,##0,0.15368248522281647,##3,0.08820589631795883,0.0016028444515541196,28,0.0002527773904148489,108,0.00010744800965767354,174,NULL
-203>-845,>,##5,0.1955319046974182,##6,0.10788333415985107,##4,0.10539928823709488,0.001915413304232061,30,0.00034781417343765497,104,0.00013311082147993147,174,NULL
435>-446,>,-,0.15041588246822357,##6,0.1303780972957611,##7,0.05741603299975395,0.007127851713448763,18,0.0003262792597524822,168,0.00020984483126085252,218,NULL
-508>-949,>,-,0.09953562170267105,##9,0.09052322059869766,##4,0.059468094259500504,0.020108377560973167,12,0.0014025216223672032,88,0.0004072635492775589,206,NULL
523>-904,>,-,0.07830747216939926,=,0.0638054832816124,3,0.033340904861688614,0.0638054832816124,2,0.005313389468938112,33,0.0022378971334546804,84,NULL
948>-897,>,##9,0.19977155327796936,##7,0.1293807476758957,##8,0.0797475278377533,0.0010349048534408212,78,0.0004526785633061081,126,0.00015241382061503828,250,NULL
-512>-727,>,-,0.0777142345905304,##8,0.05871542915701866,##9,0.046783238649368286,0.019252030178904533,13,0.0007801627507433295,148,0.0005519510596059263,192,NULL
-751>-772,>,-,0.10317964851856232,",",0.06978748738765717,=,0.04941656067967415,0.04941656067967415,3,0.0020535863004624844,70,0.0006638566264882684,165,NULL
-517>-715,>,##9,0.09539231657981873,##6,0.07170373201370239,##7,0.06699438393115997,0.048757072538137436,7,0.0021790277678519487,53,0.0007161734974943101,144,NULL
683>-548,>,##9,0.04641147702932358,-,0.043926358222961426,9,0.03673400729894638,0.010267575271427631,17,0.000798168359324336,178,0.00021916120022069663,390,NULL
581>145,>,=,0.1505521535873413,/,0.11998234689235687,",",0.07010027766227722,0.1505521535873413,1,0.06377406418323517,4,0.05877414345741272,5,NULL
90>-424,>,##8,0.07705813646316528,##5,0.07535895705223083,##2,0.07344910502433777,0.013526994735002518,14,0.0011541338171809912,83,0.0005541826831176877,128,NULL
916>449,>,/,0.10265401750802994,=,0.09129601716995239,",",0.0821189433336258,0.09129601716995239,2,0.009013640694320202,15,0.006627694237977266,19,NULL
145>-611,>,##1,0.1946597546339035,##7,0.09457960724830627,##2,0.09180653095245361,0.0007841623737476766,68,0.00013694683730136603,156,2.2481652194983326e-05,488,NULL
737>-943,>,##3,0.13840357959270477,##7,0.12856465578079224,##5,0.10563908517360687,0.000292198674287647,89,0.0001017843242152594,168,5.3778061555931345e-05,287,NULL
495>-243,>,##9,0.1476481407880783,##7,0.1472032219171524,##6,0.12316209822893143,0.03285691514611244,8,0.0027120511513203382,32,0.000535644416231662,122,NULL
-111>-157,>,##1,0.1571158766746521,-,0.11112368851900101,##0,0.0770789086818695,0.019244393333792686,13,0.0005723469075746834,90,0.0004932106239721179,98,NULL
698>100,>,=,0.1206865981221199,>,0.0898505225777626,/,0.08930663764476776,0.1206865981221199,1,0.060251981019973755,5,0.0898505225777626,2,2
-154>-198,>,-,0.17701712250709534,##6,0.06926199048757553,##9,0.054337795823812485,0.047619983553886414,4,0.0008777786861173809,92,0.00035203839070163667,186,NULL
860>649,>,",",0.16137395799160004,=,0.1326141655445099,/,0.08394143730401993,0.1326141655445099,2,0.03249835968017578,9,0.03856731578707695,8,NULL
704>-621,>,##9,0.27091196179389954,=,0.10891233384609222,##8,0.027800826355814934,0.10891233384609222,2,0.006298056337982416,22,0.002853669226169586,42,NULL
900>556,>,/,0.2074296623468399,-,0.17913438379764557,=,0.1207842007279396,0.1207842007279396,3,0.010077740997076035,13,0.04050356522202492,6,NULL
160>-643,>,##9,0.11018466204404831,##3,0.10630090534687042,##4,0.09865789860486984,0.004649124573916197,15,0.0006493416149169207,85,0.00016138437786139548,216,NULL
802>753,>,",",0.1312822699546814,-,0.06718655675649643,##8,0.05477005988359451,0.004527444019913673,22,0.001529435976408422,73,0.0014827803242951632,79,NULL
436>-432,>,##7,0.11283688247203827,##9,0.10416202247142792,##8,0.10310506820678711,0.015451334416866302,10,0.00048132712254300714,133,0.00019695574883371592,213,NULL
961>215,>,=,0.13327041268348694,",",0.10427148640155792,/,0.08851692825555801,0.13327041268348694,1,0.040669433772563934,6,0.05501915141940117,4,NULL
39>-209,>,##9,0.25805383920669556,##7,0.1438576579093933,##6,0.08066198229789734,0.0009656110778450966,57,0.0005261916085146368,86,6.326646689558402e-05,302,NULL
870>-24,>,=,0.18579523265361786,##8,0.043008770793676376,##4,0.04146735370159149,0.18579523265361786,1,0.024356286972761154,9,0.012072435580193996,14,NULL
977>-987,>,##7,0.15790918469429016,##9,0.14754635095596313,##8,0.07967138290405273,0.009798391722142696,11,0.0008415619959123433,99,0.0004446813545655459,175,NULL
652>-175,>,=,0.07850678265094757,##x,0.031486064195632935,##e,0.027990266680717468,0.07850678265094757,1,0.0053747291676700115,32,0.003380880691111088,56,NULL
173>-179,>,-,0.2281908541917801,##9,0.08889473229646683,##7,0.08846628665924072,0.000884758192114532,83,0.00010460821795277297,395,3.6070494388695806e-05,726,NULL
816>-969,>,##9,0.1972941905260086,##8,0.12726734578609467,##7,0.11281420290470123,0.0033705399837344885,32,0.0003518972371239215,150,0.00012785424769390374,250,NULL
-78>-419,>,##9,0.13870127499103546,##7,0.09897896647453308,##8,0.08292889595031738,0.01062359195202589,12,0.0006249705329537392,101,0.0002146861661458388,177,NULL
-279>-860,>,##9,0.10410327464342117,##6,0.09225312620401382,##8,0.08699730783700943,0.02037724107503891,11,0.0019458226161077619,47,0.0005557333934120834,131,NULL
720>-662,>,##0,0.23676134645938873,-,0.11417879164218903,##1,0.05260801315307617,0.005331521388143301,26,0.0003657569468487054,118,0.00019104713283013552,197,NULL
197>108,>,-,0.06913647055625916,/,0.03743917867541313,=,0.03584832698106766,0.03584832698106766,3,0.001752594020217657,114,0.002844352973625064,79,NULL
-278>-362,>,##6,0.10129517316818237,##2,0.08189981430768967,##8,0.06723464280366898,0.036123864352703094,12,0.0011012140894308686,75,0.0006260870140977204,97,NULL
895>699,>,=,0.12171753495931625,",",0.1133834570646286,/,0.04650929570198059,0.12171753495931625,1,0.012757350690662861,11,0.008831998333334923,20,NULL
578>-415,>,##9,0.10815589874982834,##7,0.07834652811288834,##3,0.06194001063704491,0.0018158641178160906,65,0.000628426787443459,152,0.00021230582206044346,288,NULL
221>-784,>,##5,0.1131729856133461,##1,0.1005190908908844,##4,0.0780407041311264,0.03647823631763458,11,0.001405520481057465,66,0.0005125898169353604,118,NULL
631>-277,>,-,0.08215103298425674,##9,0.05403132736682892,##e,0.039472829550504684,0.0011467982549220324,142,0.00039828065200708807,316,0.00013575534103438258,570,NULL
757>168,>,##6,0.0495714470744133,=,0.04224381968379021,",",0.03553078696131706,0.04224381968379021,2,0.004723802208900452,39,0.0018696384504437447,108,NULL
-178>-842,>,-,0.09741910547018051,##2,0.05141031742095947,##6,0.048429667949676514,0.024916086345911026,9,0.00040912284748628736,277,0.00020100422261748463,407,NULL
29>-436,>,##9,0.17045697569847107,##7,0.15062212944030762,##6,0.12815773487091064,3.503291372908279e-05,126,8.90524188434938e-06,386,9.772667226570775e-07,919,NULL
432>-652,>,##9,0.048408787697553635,=,0.037279363721609116,-,0.025218067690730095,0.037279363721609116,2,0.002667018212378025,78,0.000940949481446296,184,NULL
-279>-788,>,##9,0.1062929779291153,##8,0.10373029857873917,##7,0.06745412200689316,0.030574141070246696,10,0.00079437525710091,138,0.00027722600498236716,261,NULL
423>219,>,=,0.13782863318920135,",",0.1047915667295456,+,0.06804969906806946,0.13782863318920135,1,0.030888140201568604,11,0.03177296742796898,10,NULL
269>-656,>,##6,0.1590757817029953,##9,0.09052246809005737,##7,0.08956123143434525,0.00885882880538702,11,0.0011861512903124094,80,0.00021640027989633381,267,NULL
425>234,>,##6,0.0903916284441948,234,0.04418790340423584,45,0.038200654089450836,0.0039033691864460707,51,9.582874918123707e-05,482,8.95783887244761e-05,490,NULL
-431>-902,>,=,0.12491763383150101,",",0.0816395953297615,and,0.05226723104715347,0.12491763383150101,1,0.0035345004871487617,44,0.0017280695028603077,71,NULL
334>-655,>,##9,0.18855468928813934,=,0.0873798355460167,7,0.026188598945736885,0.0873798355460167,2,0.004351409617811441,37,0.0008551573846489191,165,NULL
-598>-884,>,##9,0.10552172362804413,##4,0.10138571262359619,##8,0.09663844853639603,0.02260272577404976,11,0.0009578297613188624,108,0.0004509646678343415,200,NULL
647>-200,>,##9,0.10988345742225647,##8,0.07909760624170303,##7,0.07095018774271011,0.00812714733183384,14,0.0039016229566186666,33,0.0010904991067945957,112,NULL
714>-723,>,##9,0.27567604184150696,-,0.05726665258407593,=,0.051531460136175156,0.051531460136175156,3,0.0015795264625921845,87,0.0011565384920686483,111,NULL
193>-299,>,##9,0.11097182333469391,-,0.08041248470544815,##7,0.027135008946061134,0.00991972628980875,22,0.002104015788063407,62,0.0005692601553164423,207,NULL
393>-70,>,=,0.09606660157442093,-,0.0403968021273613,##9,0.019277945160865784,0.09606660157442093,1,0.007103596813976765,28,0.003168706316500902,76,NULL
-802>-993,>,##9,0.08910428732633591,-,0.07708656787872314,##3,0.07615971565246582,0.003988634329289198,21,0.00022313746740110219,250,0.0001201287959702313,375,NULL
819>348,>,=,0.19057846069335938,*,0.0978388860821724,|,0.09737072885036469,0.19057846069335938,1,0.04689839482307434,8,0.048473015427589417,7,NULL
-486>-638,>,##8,0.14376816153526306,##9,0.08242320269346237,##7,0.07550930231809616,0.036600254476070404,8,0.0005735653103329241,161,0.00015756221546325833,292,NULL
979>405,>,=,0.21551111340522766,",",0.09017707407474518,/,0.04186328873038292,0.21551111340522766,1,0.0173614751547575,10,0.011887632310390472,19,NULL
85>-993,>,##7,0.1633676439523697,##1,0.12098312377929688,##3,0.10334654152393341,8.649349183542654e-05,96,5.7718221796676517e-05,105,1.2813434295821935e-05,281,NULL
240>-179,>,##0,0.1883520632982254,-,0.09143052250146866,##1,0.07306772470474243,0.013531763106584549,13,0.0006812408100813627,125,0.0003850376233458519,191,NULL
948>-364,>,=,0.13540653884410858,##9,0.07401344925165176,##4,0.06426316499710083,0.13540653884410858,1,0.0148756830021739,11,0.006858964916318655,19,NULL
46>-760,>,##5,0.1640932410955429,##7,0.138307586312294,##9,0.09097028523683548,0.0001927133125718683,98,0.0005675324937328696,68,5.543626321014017e-05,213,NULL
475>-550,>,##9,0.14692629873752594,-,0.12404020130634308,##7,0.07432563602924347,0.0056474278680980206,23,0.0013715700479224324,76,0.00024975620908662677,291,NULL
-762>-926,>,-,0.06089993193745613,",",0.04084008187055588,##9,0.035190287977457047,0.03125305846333504,5,0.0012386699672788382,113,0.0005178538267500699,209,NULL
862>-953,>,-,0.09226802736520767,##9,0.04419782757759094,3,0.032528869807720184,0.006061978172510862,28,0.0013205400900915265,135,0.0007761041633784771,169,NULL
-15>-637,>,##9,0.06823098659515381,##7,0.03681845963001251,7,0.033003319054841995,0.015212076716125011,9,0.0008879656088538468,167,0.0002928321191575378,338,NULL
-179>-425,>,-,0.13201062381267548,##9,0.04472525790333748,##6,0.03963872417807579,0.0024470260832458735,75,0.0003499484737403691,265,0.0001974116894416511,384,NULL
491>-700,>,=,0.20208750665187836,##9,0.052551452070474625,##x,0.02641453966498375,0.20208750665187836,1,0.007950829342007637,13,0.003105338430032134,51,NULL
-149>-314,>,##2,0.10791190713644028,##9,0.09895879030227661,##4,0.09274967014789581,0.007455812301486731,13,0.00024146834039129317,178,0.0001357980363536626,275,NULL
-584>-776,>,##9,0.3761642277240753,##7,0.05433198809623718,##8,0.05106033384799957,0.01178568135946989,12,0.0006341938278637826,103,0.00023249171499628574,233,NULL
634>387,>,",",0.1433885544538498,*,0.06568228453397751,/,0.05996056646108627,0.014940446242690086,12,0.00389263522811234,36,0.001638826564885676,84,NULL
-314>-363,>,=,0.1339953988790512,",",0.08801480382680893,-,0.05871563404798508,0.1339953988790512,1,0.0017844111425802112,69,0.0015264609828591347,78,NULL
653>-468,>,-,0.07653262466192245,7,0.033023618161678314,9,0.032375726848840714,0.005307754967361689,36,0.0007398921297863126,199,0.00023041812528390437,398,NULL
-171>-887,>,##7,0.19355855882167816,##6,0.1478998214006424,##3,0.09139815717935562,0.0007226893794722855,58,4.334151526563801e-05,429,1.3294838936417364e-05,564,NULL
451>-281,>,=,0.06395760178565979,-,0.0604715459048748,##9,0.048096463084220886,0.06395760178565979,1,0.003018349641934037,57,0.001545534934848547,117,NULL
742>6,>,^,0.19599056243896484,/,0.19377057254314423,.,0.14348182082176208,0.05730273574590683,5,0.006455687340348959,13,0.01161746121942997,10,NULL
308>-540,>,##0,0.17927812039852142,##9,0.12814152240753174,##3,0.08197890222072601,0.0003388522018212825,113,5.511111521627754e-05,403,3.037620808754582e-05,548,NULL
-238>-869,>,##9,0.12097620218992233,##7,0.08928974717855453,##6,0.08655712753534317,0.004773125052452087,18,0.00019746644829865545,308,7.141241803765297e-05,470,NULL
490>-163,>,##0,0.1799900084733963,##1,0.06972281634807587,##5,0.06910699605941772,0.008315782062709332,17,0.0010706522734835744,67,0.0005005268030799925,145,NULL
843>-818,>,-,0.07822053134441376,9,0.04571947455406189,##9,0.035511311143636703,0.009446018375456333,17,0.0009259981452487409,175,0.00029242507298476994,323,NULL
145>-351,>,##1,0.15326975286006927,##7,0.09636402130126953,##2,0.09257785975933075,0.0012188897235319018,57,0.00021028323681093752,139,3.48299254255835e-05,405,NULL
374>-966,>,##9,0.24796530604362488,-,0.04664936661720276,##7,0.026833415031433105,0.010045995004475117,19,0.0013122775126248598,104,0.0004567036230582744,201,NULL
429>-879,>,##9,0.18136389553546906,##7,0.10079029202461243,##8,0.08229469507932663,0.01651662215590477,11,0.0016357460990548134,58,0.00039617688162252307,160,NULL
-99>-428,>,##9,0.4051782190799713,##8,0.1232512965798378,##7,0.057467151433229446,0.005788564682006836,12,0.00022115217871032655,103,6.303250847849995e-05,157,NULL
221>-835,>,##5,0.18864594399929047,##1,0.10785996913909912,##4,0.06539567559957504,0.0093839718028903,11,0.0011929824249818921,67,0.00034417433198541403,117,NULL
