Formula,[MASK]-Token,Top 1 Token,Top 1 Probability,Top 2 Token,Top 2 Probability,Top 3 Token,Top 3 Probability,Token = Probability,Top k =,Token < Probability,Top k <,Token > Probability,Top k >,Position Hit
98>-341,>,##2,0.20589688420295715,##1,0.17557361721992493,##3,0.1431434452533722,5.942413736192975e-06,224,9.847442925092764e-06,158,2.180326646339381e-06,476,NULL
793>-717,>,-,0.10199090838432312,.,0.04740223288536072,",",0.04462214186787605,0.0003011239168699831,310,0.0007103922544047236,137,0.0003891577944159508,254,NULL
635>-383,>,.,0.10783907026052475,",",0.10096274316310883,-,0.08618819713592529,0.00020202621817588806,294,0.0010645434958860278,73,0.00017632251547183841,335,NULL
52>-769,>,##9,0.23517081141471863,##7,0.18897874653339386,##8,0.15033744275569916,7.907875954060728e-08,1177,2.112617636385039e-07,448,6.152976794737697e-08,1511,NULL
754>-527,>,-,0.056189145892858505,.,0.050717733800411224,",",0.03939608111977577,0.0005254108109511435,178,0.0009505412890575826,108,0.0003167247341480106,295,NULL
55>-707,>,##9,0.20229709148406982,##8,0.12873314321041107,##6,0.1261778473854065,3.989633512446744e-07,502,3.9908098870000686e-07,501,1.0921696258492375e-07,1957,NULL
153>-968,>,##9,0.15808263421058655,##5,0.12575209140777588,##6,0.12163123488426208,1.0121040361354972e-07,804,3.5150344501744257e-07,231,4.5998824305115704e-08,1824,NULL
115>-855,>,##5,0.17846815288066864,##9,0.13755878806114197,##4,0.1239749938249588,9.49860861965135e-07,256,1.8713977851803065e-06,175,6.157810616969073e-07,359,NULL
-109>-530,>,##0,0.13488049805164337,##3,0.10778643190860748,##9,0.10644739866256714,4.082795567228459e-05,278,4.670774069381878e-05,248,2.5918287064996548e-05,444,NULL
770>-841,>,##0,0.36167827248573303,##1,0.11398709565401077,##3,0.10783553123474121,4.797196015715599e-05,122,5.5777614761609584e-05,106,9.557014891470317e-06,400,NULL
-712>-984,>,",",0.39628010988235474,;,0.13043588399887085,.,0.048292454332113266,5.815159602207132e-05,597,9.186018723994493e-05,390,0.0001440269552404061,255,NULL
-77>-165,>,##1,0.15168796479701996,##2,0.11892087757587433,##7,0.1181502565741539,5.338239498087205e-05,124,2.735595808189828e-05,191,9.566036169417202e-06,447,NULL
282>26,>,-,0.9219088554382324,.,0.025293290615081787,:,0.015591529197990894,0.0003376404638402164,11,1.4894255400577094e-05,91,2.9933735277154483e-05,61,NULL
470>-706,>,##0,0.1624675691127777,##9,0.12593625485897064,##1,0.12490139901638031,1.6006408259272575e-05,305,1.4651791389042046e-05,334,2.6427996999700554e-06,1667,NULL
-499>-812,>,",",0.20896801352500916,.,0.155408576130867,;,0.1491464227437973,8.110732596833259e-05,542,8.126310422085226e-05,540,0.00011149631609441712,376,NULL
588>234,>,-,0.9564119577407837,",",0.02478000707924366,/,0.004197984933853149,0.00034955909359268844,14,3.975506388087524e-06,112,6.80847688272479e-06,77,NULL
990>-219,>,##2,0.17066529393196106,##3,0.15848426520824432,##5,0.0954647809267044,7.817325968062505e-05,129,0.00013178926019463688,82,2.5316896426375024e-05,353,NULL
636>-7,>,##2,0.16732242703437805,##7,0.15014828741550446,##9,0.12455733865499496,4.327556234784424e-05,191,2.426419769108179e-06,2318,4.590737262333278e-06,1288,NULL
158>-686,>,##5,0.17340385913848877,##9,0.1465320885181427,##7,0.1202511116862297,1.243307394815929e-07,447,8.361727310557399e-08,662,2.018016864724359e-08,2798,NULL
795>-744,>,",",0.09781179577112198,-,0.09096721559762955,.,0.08807499706745148,0.00014059914974495769,446,0.0009021011646836996,81,0.0002477575617376715,249,NULL
761>-609,>,-,0.11379296332597733,",",0.07648876309394836,.,0.051596298813819885,0.002948218258097768,42,0.002111895242705941,57,0.0012977109290659428,78,NULL
966>-680,>,##9,0.20475205779075623,##1,0.13604624569416046,##7,0.12694384157657623,4.525874828686938e-05,177,3.239729630877264e-05,224,6.023241439834237e-06,941,NULL
576>-370,>,##8,0.24103932082653046,##9,0.2117615044116974,##1,0.13244709372520447,7.008395186858252e-05,131,3.471779928077012e-05,225,7.996067324711476e-06,856,NULL
-311>-841,>,##2,0.10415686666965485,##1,0.0950688049197197,##3,0.09381581097841263,4.8004516429500654e-05,261,2.209456761192996e-05,506,2.557730840635486e-05,444,NULL
960>416,>,-,0.9655326008796692,",",0.012385676614940166,/,0.00846522394567728,0.00011691972031258047,20,8.048033123486675e-06,73,8.4261710071587e-06,68,NULL
-256>-815,>,.,0.10969585925340652,##2,0.09458484500646591,##1,0.08604807406663895,9.635699825594202e-05,162,3.323390774312429e-05,447,3.654645479400642e-05,400,NULL
518>-162,>,##1,0.25728192925453186,##9,0.22717700898647308,##7,0.10061056166887283,4.7966987040126696e-05,158,4.7135814384091645e-05,161,3.080055421378347e-06,1192,NULL
440>214,>,-,0.9808485507965088,",",0.014125160872936249,:,0.0013665262376889586,2.4834476789692417e-05,17,8.576195682508114e-07,100,1.4740238611921086e-06,78,NULL
-268>-688,>,##1,0.12649160623550415,##2,0.11616603285074234,##9,0.08257076144218445,4.46058766101487e-05,215,3.068972728215158e-05,286,1.4089023352426011e-05,562,NULL
234>-49,>,##4,0.12811972200870514,##2,0.11758933216333389,##1,0.09017873555421829,9.357240924146026e-05,306,3.653595285868505e-06,4611,3.6329256545286626e-06,4628,NULL
310>-361,>,##3,0.1382066160440445,##0,0.13446153700351715,##4,0.1210191398859024,1.2856829016527627e-05,178,1.9788516510743648e-05,146,2.049086333499872e-06,824,NULL
829>-677,>,##5,0.14502857625484467,##3,0.13964976370334625,##4,0.12104135751724243,2.0513289200607687e-05,194,2.172447057091631e-05,189,4.6888640099496115e-06,732,NULL
308>-867,>,##5,0.13116472959518433,##1,0.11526117473840714,##9,0.11170760542154312,7.6138157965033315e-06,151,8.594357495894656e-06,146,1.5682371667935513e-06,445,NULL
673>337,>,-,0.9649712443351746,",",0.014733318239450455,to,0.00488585839048028,0.00017015842604450881,16,9.102745025302283e-06,80,7.515800916735316e-06,94,NULL
152>-515,>,##9,0.15412172675132751,##5,0.12017443776130676,##3,0.11992531269788742,3.505340657738998e-07,288,4.0691602976039576e-07,261,5.770090893975066e-08,1759,NULL
657>-251,>,##2,0.23486270010471344,##1,0.19815672934055328,##3,0.1812349557876587,5.918123133596964e-05,120,7.803449261700734e-05,96,7.308188742172206e-06,646,NULL
374>215,>,-,0.9851229786872864,",",0.007429314311593771,/,0.0017499929526820779,4.727203122456558e-05,17,2.366598891967442e-06,78,3.549370603650459e-06,61,NULL
683>-224,>,-,0.12284080684185028,1,0.05168519541621208,+,0.0516032874584198,0.0001434119913028553,454,0.0007951316656544805,104,5.154241807758808e-05,1061,NULL
95>-304,>,##2,0.14680971205234528,##4,0.14608946442604065,##3,0.14072364568710327,1.5358029941126006e-06,223,3.7355318909249036e-06,141,4.693758342000365e-07,551,NULL
-6>-154,>,-,0.1854722946882248,",",0.08255753666162491,.,0.054988302290439606,0.00440849456936121,31,0.00018970183737110347,351,0.0008256111177615821,86,NULL
759>315,>,-,0.9728039503097534,",",0.013958115130662918,/,0.0016716280952095985,8.118861296679825e-05,16,1.0501102224225178e-05,61,1.382296068186406e-05,48,NULL
127>-546,>,##5,0.19150546193122864,##3,0.13227587938308716,##4,0.12340866774320602,1.895097625492781e-06,279,3.247459972044453e-06,192,4.110311806471145e-07,1122,NULL
-127>-851,>,##1,0.1354353427886963,##3,0.11737137287855148,##0,0.11685894429683685,5.418717591965105e-06,305,4.089451067557093e-06,396,2.2654633085039677e-06,782,NULL
699>300,>,-,0.7457751631736755,",",0.09598851203918457,/,0.03238507732748985,0.0035475161857903004,10,0.00014647662464994937,44,0.00012321282702032477,49,NULL
-140>-200,>,",",0.20508989691734314,.,0.13438494503498077,;,0.09268587082624435,0.0013090836582705379,61,0.00020210097136441618,280,0.00018876466492656618,299,NULL
167>-373,>,##1,0.18981313705444336,##3,0.18410606682300568,##8,0.17464207112789154,2.410621107173938e-07,351,2.5614031073928345e-07,334,3.86604881441599e-08,1993,NULL
-770>-819,>,##0,0.18280017375946045,##1,0.1250026971101761,##2,0.0839894562959671,6.987106462474912e-05,205,6.150662375148386e-05,231,6.40031139482744e-05,220,NULL
368>-410,>,##9,0.3093124032020569,##1,0.13869474828243256,##8,0.11923076212406158,1.1423207070038188e-05,179,1.7883096006698906e-05,134,1.9728547613340197e-06,762,NULL
804>453,>,-,0.9418867230415344,",",0.026685655117034912,/,0.005371590610593557,0.00014780231867916882,20,7.24583696865011e-06,125,2.3807901015970856e-05,59,NULL
-45>-995,>,##9,0.2309170812368393,##5,0.11712658405303955,##8,0.11304308474063873,1.263880449187127e-06,611,6.996071419962391e-07,1201,4.2425142510182923e-07,2027,NULL
956>725,>,-,0.9194642305374146,",",0.03852798789739609,/,0.010330993682146072,0.00011800231732195243,19,5.070472980150953e-06,139,1.5773679479025304e-05,65,NULL
459>409,>,-,0.9437918663024902,",",0.019786866381764412,/,0.004298378247767687,0.00017502644914202392,20,1.7181087969220243e-05,104,4.193029963062145e-05,52,NULL
770>375,>,-,0.9146271347999573,.,0.018979638814926147,",",0.018139174208045006,0.0016804951010271907,9,2.6337489543948323e-05,62,3.938442750950344e-05,51,NULL
384>-196,>,-,0.14613936841487885,.,0.14557614922523499,?,0.06629543751478195,0.000693182519171387,80,0.001740923966281116,41,0.00017796644533518702,284,NULL
829>-771,>,##1,0.13137677311897278,##2,0.12263437360525131,##5,0.12110430747270584,8.352921577170491e-05,163,0.0001121572422562167,138,2.9777182135148905e-05,299,NULL
-76>-826,>,##7,0.17996197938919067,##1,0.1384211778640747,##4,0.11093322932720184,1.149890181295632e-06,310,6.614204721699934e-07,597,1.5123737284739036e-07,2751,NULL
-197>-528,>,.,0.36892464756965637,",",0.20867574214935303,-,0.08919789642095566,0.00012980833707842976,176,0.00010783597826957703,200,0.00013951645814813673,164,NULL
633>-732,>,-,0.14700008928775787,",",0.13180936872959137,.,0.07601873576641083,0.00031700023100711405,183,0.0009305303683504462,76,0.000316622230457142,185,NULL
-141>-872,>,##5,0.1323702484369278,##3,0.1317283809185028,##0,0.11568275094032288,1.6659989796607988e-06,395,2.1807006760354852e-06,303,5.746654778704396e-07,1084,NULL
186>-592,>,.,0.14352567493915558,-,0.08745721727609634,",",0.046349722892045975,0.001449416158720851,69,0.0009570171241648495,82,0.0004019808256998658,160,NULL
763>574,>,-,0.9190773367881775,",",0.026812346652150154,/,0.009061590768396854,0.00022596870257984847,21,1.3856485566066112e-05,118,4.245741365593858e-05,54,NULL
-164>-593,>,.,0.3141370713710785,;,0.2252819687128067,",",0.16402606666088104,6.617332837777212e-05,224,1.4000098417454865e-05,1018,2.761409996310249e-05,516,NULL
547>421,>,-,0.9161267280578613,",",0.045291461050510406,/,0.01056430209428072,0.0002842761459760368,15,1.20771219371818e-05,96,3.061332245124504e-05,61,NULL
323>-250,>,##1,0.2655613422393799,##2,0.15156199038028717,##3,0.09274028241634369,0.00046333071077242494,61,0.0017037541838362813,24,9.48135057114996e-05,240,NULL
459>-542,>,##4,0.1898709386587143,##3,0.1885972023010254,##2,0.13419894874095917,4.1638304537627846e-05,193,5.5744090786902234e-05,156,1.2937085557496175e-05,502,NULL
-221>-304,>,",",0.24289657175540924,.,0.14986246824264526,;,0.1199883371591568,0.00026538761449046433,116,0.00018434494268149137,176,7.80183108872734e-05,386,NULL
761>398,>,-,0.9486553072929382,",",0.03166043758392334,/,0.0034131123684346676,8.521778363501653e-05,21,3.9198266676976345e-06,131,1.249475735676242e-05,65,NULL
762>578,>,-,0.9359797239303589,",",0.0353410579264164,.,0.004806899465620518,0.0001155089630628936,21,7.126226137188496e-06,103,1.919647547765635e-05,59,NULL
258>-86,>,##7,0.2438625693321228,##9,0.11821451783180237,##3,0.10406340658664703,3.664366158773191e-05,313,1.1449353223724756e-05,764,2.9365839964157203e-06,2472,NULL
769>-507,>,##2,0.14139409363269806,##5,0.11978248506784439,##4,0.1186559870839119,0.00016008171951398253,130,0.00044160609832033515,51,6.191289867274463e-05,265,NULL
388>-35,>,##8,0.15731929242610931,##3,0.13596490025520325,##9,0.11189117282629013,5.586869883700274e-05,357,5.063793196313782e-06,2875,9.919650665324298e-07,9207,NULL
630>-474,>,##0,0.23713558912277222,##1,0.12790212035179138,##2,0.11760712414979935,2.7920141292270273e-05,175,1.4903641385899391e-05,256,4.0507406993128825e-06,925,NULL
72>-716,>,##5,0.2407989203929901,##9,0.15482871234416962,##7,0.12461712956428528,5.266981872864562e-08,770,1.1341182926116744e-07,381,8.933599637828138e-09,4171,NULL
-212>-993,>,##2,0.13660010695457458,##1,0.12597134709358215,##3,0.08409951627254486,9.282446990255266e-05,143,5.6418113672407344e-05,213,4.915774843539111e-05,242,NULL
905>5,>,-,0.5458006262779236,.,0.31569603085517883,/,0.07348483800888062,0.0011487127048894763,11,7.448557153111324e-05,39,0.00012018468260066584,26,NULL
646>67,>,-,0.9810106158256531,/,0.0073384870775043964,",",0.004068403970450163,7.083948730723932e-05,15,7.35482171876356e-06,55,1.0398543963674456e-05,42,NULL
938>-497,>,##3,0.15063799917697906,##9,0.13969655334949493,##2,0.12256468832492828,6.10252027399838e-05,185,0.0001412955898558721,101,1.9688179236254655e-05,511,NULL
966>-991,>,##1,0.24004873633384705,##9,0.2169695943593979,##2,0.14682424068450928,1.1914785318367649e-05,196,2.9621372959809378e-05,115,2.9670552521565696e-06,648,NULL
815>105,>,-,0.9705250263214111,",",0.008900136686861515,/,0.007143717259168625,0.00010216725058853626,17,1.0744447536126245e-05,57,2.0483688786043786e-05,40,NULL
804>290,>,-,0.9479897022247314,",",0.034153398126363754,/,0.005414634011685848,0.00010142644896404818,17,4.686383363150526e-06,84,6.308612682914827e-06,68,NULL
645>-4,>,pp,0.08110601454973221,f,0.043358802795410156,-,0.03543306514620781,0.00044665049063041806,153,8.710039401194081e-05,698,6.590426346519962e-05,929,NULL
-437>-528,>,",",0.2285308986902237,;,0.09112199395895004,.,0.06582242250442505,5.069811231805943e-05,1165,5.428267832030542e-05,1086,8.713909483049065e-05,692,NULL
902>-572,>,.,0.08386091142892838,-,0.05312059074640274,1,0.048022206872701645,0.0009577216114848852,128,0.0006500533781945705,162,0.0005471628392115235,190,NULL
812>-504,>,.,0.06015721708536148,-,0.056749921292066574,",",0.040652405470609665,0.0007455343729816377,146,0.001972490455955267,67,0.00046503139310516417,215,NULL
132>-500,>,##0,0.25358450412750244,##4,0.11614684015512466,##5,0.10711618512868881,2.2511056158691645e-05,172,1.2608893484866712e-05,218,5.886635335627943e-06,418,NULL
660>-270,>,##0,0.3090793192386627,##1,0.12930676341056824,##2,0.10602516680955887,4.5634409616468474e-05,382,0.00015905068721622229,121,9.70085875451332e-06,1360,NULL
764>-639,>,-,0.20476432144641876,",",0.10864045470952988,.,0.08712024241685867,0.0007255960372276604,77,0.0008863470866344869,67,0.0003393916704226285,139,NULL
-2>-966,>,.,0.041499651968479156,u,0.0406624861061573,##x,0.03278034180402756,0.0002794955507852137,371,0.0016642316477373242,96,0.00039180321618914604,291,NULL
-38>-102,>,##9,0.2136947512626648,##7,0.16144360601902008,##6,0.13599467277526855,1.157691531261662e-05,277,4.214163709548302e-06,675,2.0124396087339846e-06,1339,NULL
576>-60,>,##9,0.2665710151195526,##7,0.1321244090795517,##8,0.12863796949386597,0.0001726531918393448,177,8.917801096686162e-06,1426,1.2542722288344521e-05,1059,NULL
889>-669,>,##1,0.1250649094581604,##5,0.11493644118309021,##9,0.10506752878427505,9.391020284965634e-05,228,0.0003218308265786618,81,4.638458267436363e-05,428,NULL
-45>-464,>,##3,0.17185869812965393,##4,0.1477310210466385,##9,0.1380765438079834,1.5420319243730773e-07,776,1.139950143169699e-07,1069,2.1705822916828765e-08,5878,NULL
-545>-633,>,",",0.42428943514823914,;,0.1673993319272995,.,0.06282787024974823,3.117374944849871e-05,1076,4.306386108510196e-05,725,9.999010944738984e-05,296,NULL
-252>-814,>,##2,0.1272989958524704,##5,0.10881006717681885,##1,0.1065295860171318,7.347344944719225e-05,187,4.2284296796424314e-05,285,2.7989155569230206e-05,406,NULL
732>239,>,-,0.9812752604484558,",",0.010785795748233795,/,0.0018652230501174927,4.3829833884956315e-05,16,2.3055624751577852e-06,83,4.300150521885371e-06,56,NULL
402>53,>,-,0.9841034412384033,",",0.004239306319504976,/,0.0028044534847140312,0.00012418990081641823,13,4.7859771257208195e-06,92,1.3217380001151469e-05,46,NULL
-416>-739,>,.,0.20145487785339355,",",0.15043503046035767,;,0.10904281586408615,2.8856333301519044e-05,1291,2.8588197892531753e-05,1303,2.9405668101389892e-05,1264,NULL
-710>-872,>,##0,0.1262187510728836,##1,0.103073351085186,##2,0.0910063311457634,0.00014337903121486306,215,0.0001366095821140334,220,0.00011452734906924888,259,NULL
-33>-545,>,##9,0.17467816174030304,##8,0.12068545073270798,##3,0.10841256380081177,0.00010021270281868055,140,5.4291744163492694e-05,218,4.6455024858005345e-05,254,NULL
301>170,>,-,0.9561253786087036,",",0.02984723448753357,/,0.0020825641695410013,7.555037882411852e-05,19,4.155433089181315e-06,105,7.089883183653001e-06,74,NULL
294>252,>,-,0.9738909602165222,",",0.020892133936285973,:,0.001095325336791575,1.9183284166501835e-05,19,8.369545980713156e-07,121,1.60203865107178e-06,81,NULL
224>21,>,-,0.9509344100952148,:,0.01262344978749752,.,0.012311968021094799,0.0001351295068161562,14,5.710341611120384e-06,136,1.3964390745968558e-05,72,NULL
666>285,>,-,0.9529963135719299,",",0.02401333674788475,/,0.006618578918278217,0.00020219423458911479,15,8.720004188944586e-06,80,1.3919877346779685e-05,60,NULL
984>-965,>,-,0.22119516134262085,",",0.1290244609117508,.,0.06640204042196274,0.00014334866136778146,398,0.005663616117089987,15,0.0003348741738591343,169,NULL
828>747,>,-,0.8966108560562134,",",0.07242920994758606,/,0.008694577030837536,0.00011545926827238873,23,1.2166206943220459e-05,58,8.436911230091937e-06,64,NULL
176>-7,>,.,0.06466067582368851,-,0.05936319753527641,pp,0.05385204404592514,0.00044513583998195827,144,4.477574839256704e-05,813,0.00014976593956816941,314,NULL
851>-82,>,.,0.11448196321725845,-,0.09856969118118286,",",0.03500771522521973,0.0001872269349405542,323,0.0005033345078118145,156,0.00021196763555053622,289,NULL
788>-346,>,##3,0.22724078595638275,##8,0.13290317356586456,##2,0.1255282759666443,2.0678809960372746e-05,296,4.210362021694891e-05,161,2.7300152396492194e-06,2078,NULL
-198>-244,>,.,0.37536582350730896,",",0.2363055944442749,;,0.15667136013507843,0.00021828635362908244,85,4.9607195251155645e-05,251,3.718115112860687e-05,320,NULL
-264>-681,>,##1,0.11855281889438629,##2,0.10622365772724152,##0,0.10602376610040665,1.4092463970882818e-05,354,4.644582531909691e-06,1021,5.174636498850305e-06,908,NULL
355>-108,>,##9,0.2234889417886734,##0,0.126723051071167,##1,0.10521581023931503,1.811386209737975e-05,610,0.00011850337614305317,152,1.8964201444759965e-05,592,NULL
-456>-610,>,##1,0.412997305393219,##9,0.17962288856506348,##7,0.12792620062828064,3.7457100461324444e-06,400,3.77332582957024e-07,2346,2.3530368764568266e-07,3225,NULL
-459>-722,>,##2,0.1443222463130951,##1,0.11551010608673096,##8,0.07862874120473862,4.45833575213328e-05,394,4.1129653254756704e-05,422,3.228999412385747e-05,517,NULL
749>-133,>,##3,0.1714438796043396,##1,0.14997832477092743,##2,0.13295429944992065,4.690857895184308e-05,220,0.00019419603631831706,68,2.0532434064080007e-05,416,NULL
231>-646,>,##5,0.19312885403633118,##3,0.1267402470111847,##9,0.1138024628162384,8.673864613228943e-06,106,7.550206191808684e-06,116,2.2392974585727643e-07,2201,NULL
861>-638,>,-,0.12346591055393219,",",0.09235651046037674,.,0.0696115717291832,0.0011953591601923108,58,0.0007259888807311654,80,0.00015231607540044934,350,NULL
316>-809,>,##6,0.18977487087249756,##5,0.15584200620651245,##4,0.1056264266371727,4.975606316293124e-06,194,7.767485840304289e-06,148,1.5348097122114268e-06,548,NULL
-425>-936,>,",",0.2582032084465027,.,0.21516093611717224,;,0.08061528205871582,3.8816524465801194e-05,329,4.4151478505227715e-05,299,2.1971069145365618e-05,586,NULL
-366>-938,>,",",0.2638273537158966,.,0.20233361423015594,;,0.180427685379982,4.3747550080297515e-05,670,4.939851351082325e-05,593,4.2117488192161545e-05,692,NULL
982>609,>,-,0.970553457736969,",",0.016096001490950584,/,0.0030086564365774393,5.5755295761628076e-05,19,7.301418918359559e-06,64,1.247154978045728e-05,47,NULL
-945>-959,>,",",0.31033405661582947,-,0.10292544960975647,;,0.08321741968393326,5.773057273472659e-05,567,0.0003214757889509201,142,0.0004251626960467547,117,NULL
441>-808,>,##9,0.20411112904548645,##8,0.12800373136997223,##7,0.12094982713460922,3.4807297197403386e-05,238,7.019586337264627e-05,138,9.045134902407881e-06,792,NULL
294>-223,>,##2,0.272509902715683,##3,0.2216041386127472,##1,0.07209907472133636,2.2637712390860543e-05,623,0.00014365713286679238,137,3.2518801162950695e-06,3006,NULL
735>-162,>,-,0.15686993300914764,##1,0.05624544620513916,##9,0.04058802127838135,0.00021478833514265716,243,0.000643532897811383,123,4.7550161980325356e-05,686,NULL
806>217,>,-,0.9588248133659363,",",0.02028421312570572,/,0.00861571915447712,0.00016271766799036413,15,3.7698359847126994e-06,82,8.119683116092347e-06,60,NULL
496>-768,>,##7,0.1651914268732071,##1,0.12921534478664398,##9,0.1279047280550003,0.00018234287563245744,108,0.0002624880871735513,80,5.8684356190497056e-05,286,NULL
490>463,>,-,0.88960862159729,",",0.06560835242271423,;,0.0065790084190666676,0.0002808268181979656,16,6.997279342613183e-06,135,2.259022949147038e-05,73,NULL
-640>-865,>,.,0.3036603033542633,",",0.16393528878688812,;,0.08824142068624496,0.00010845033102668822,162,5.3872954595135525e-05,346,5.703428541892208e-05,331,NULL
325>-353,>,##3,0.18230916559696198,##1,0.13166837394237518,##4,0.13042326271533966,8.42949975776719e-06,260,1.3566889720095787e-05,193,8.743146509004873e-07,1999,NULL
869>561,>,-,0.9665447473526001,",",0.018299704417586327,/,0.002592048840597272,6.705449050059542e-05,21,4.256147803971544e-06,109,6.293820661085192e-06,88,NULL
209>-446,>,##9,0.18513765931129456,##3,0.1682063490152359,##1,0.11592172831296921,1.7538101246827864e-06,476,3.945568550989265e-06,230,3.074053438467672e-07,2533,NULL
203>-691,>,##0,0.1491108387708664,##5,0.14107060432434082,##6,0.12342862784862518,5.45897955817054e-06,272,4.276862000551773e-06,342,1.009195443657518e-06,1159,NULL
-57>-926,>,##5,0.15284119546413422,##1,0.1456073671579361,##9,0.11372002214193344,4.709296717919642e-06,300,2.6018492462753784e-06,543,5.821461286359408e-07,2490,NULL
130>-219,>,##2,0.24746356904506683,##3,0.19313272833824158,##1,0.14536413550376892,4.00283124690759e-06,561,6.393813964677975e-05,69,3.1727329314890085e-06,659,NULL
-602>-841,>,",",0.12069720029830933,;,0.06711756438016891,.,0.06000223755836487,0.00011412144522182643,509,6.0608315834542736e-05,941,0.00016900720947887748,354,NULL
-267>-501,>,.,0.14277523756027222,",",0.10045473277568817,;,0.09533838927745819,0.00027521129231899977,100,7.309403736144304e-05,456,0.00013150216545909643,225,NULL
452>381,>,-,0.9724642634391785,",",0.018198387697339058,/,0.0015775448409840465,4.00766366510652e-05,22,4.7976682253647596e-06,72,6.605141606996767e-06,60,NULL
462>-194,>,-,0.17435796558856964,?,0.10081542283296585,.,0.07900892198085785,0.0001272368390345946,418,0.00022845390776637942,241,5.5167711252579466e-05,815,NULL
-60>-581,>,##1,0.20322713255882263,##2,0.15892186760902405,##3,0.10493530333042145,6.716136340401135e-07,301,6.360954216688697e-07,318,1.4455791585987754e-07,1497,NULL
382>-35,>,pp,0.08499175310134888,.,0.04015405848622322,1,0.03750559315085411,0.0002692456473596394,314,1.937241540872492e-05,2511,5.546977263293229e-06,6277,NULL
684>-957,>,-,0.09642744809389114,.,0.06285788118839264,",",0.04753679409623146,0.00015123248158488423,456,0.0011811782605946064,71,0.00017078843666240573,403,NULL
102>-469,>,##9,0.174437016248703,##4,0.13068342208862305,##3,0.12787461280822754,7.404064490401652e-07,352,8.309717713927967e-07,313,2.8208722824274446e-07,895,NULL
-272>-770,>,##1,0.11331889778375626,##9,0.10452566295862198,##0,0.09947120398283005,0.00015257328050211072,127,5.940531991655007e-05,226,6.144801591290161e-05,224,NULL
155>-141,>,##9,0.23655885457992554,##8,0.17943818867206573,##1,0.15553714334964752,6.387484177139413e-07,649,5.130921181262238e-07,751,5.008107564208331e-07,762,NULL
-528>-579,>,",",0.22003312408924103,;,0.12297704070806503,.,0.09768781810998917,4.758942304761149e-05,1247,5.098709516460076e-05,1163,9.475268598180264e-05,598,NULL
440>-527,>,##1,0.13244663178920746,##2,0.1310962289571762,##3,0.12599383294582367,5.0973780162166804e-05,364,0.00017088234017137438,155,1.909546335809864e-05,791,NULL
-383>-953,>,.,0.15053588151931763,",",0.10867061465978622,;,0.09647113084793091,0.00014359164924826473,404,8.932723721954972e-05,603,0.0001548354484839365,381,NULL
897>-705,>,##9,0.20127013325691223,##1,0.13346488773822784,##3,0.12282738834619522,3.575870141503401e-05,208,3.942936746170744e-05,197,1.266969684365904e-05,489,NULL
-414>-763,>,",",0.3000973165035248,;,0.11682497709989548,.,0.07502368837594986,5.100792259327136e-05,1126,4.176128641120158e-05,1401,8.75117548275739e-05,647,NULL
818>-424,>,##9,0.18785803020000458,##3,0.16837076842784882,##1,0.1565428376197815,2.4945691620814614e-05,197,2.447036240482703e-05,199,3.3442825042584445e-06,1310,NULL
468>-206,>,##1,0.19345082342624664,##9,0.18637865781784058,##2,0.1625133752822876,6.502930318674771e-06,246,1.8508666471461765e-05,120,1.4017484772921307e-06,827,NULL
850>237,>,-,0.9784061908721924,",",0.006486474070698023,:,0.002598443767055869,0.00016268393665086478,15,9.468536518397741e-06,76,2.072343704639934e-05,44,NULL
868>129,>,-,0.958113968372345,",",0.020074915140867233,/,0.006837178021669388,0.0001432489516446367,17,1.2908486496598925e-05,62,1.1557163816178218e-05,66,NULL
276>3,>,-,0.8225858807563782,.,0.06923773139715195,:,0.03663456812500954,0.00022141802764963359,18,2.185488301620353e-05,95,5.337594120646827e-05,42,NULL
-713>-944,>,",",0.2665942311286926,;,0.10990418493747711,.,0.04268176853656769,7.379443559329957e-05,566,0.00015101862663868815,301,0.00016630229947622865,286,NULL
291>77,>,-,0.9928062558174133,",",0.004314382094889879,/,0.0009089313098229468,1.716987208055798e-05,15,1.180661683974904e-06,75,2.6895004339166917e-06,46,NULL
-852>-932,>,",",0.19696809351444244,;,0.09343603253364563,.,0.05040769651532173,7.461004133801907e-05,565,9.510689415037632e-05,467,0.00016804142796900123,287,NULL
16>-842,>,.,0.13642191886901855,##a,0.11941276490688324,-,0.041220709681510925,8.532933861715719e-05,650,0.0010151051683351398,95,0.000274406629614532,250,NULL
877>-386,>,##3,0.17570970952510834,##9,0.1594037413597107,##1,0.12952500581741333,4.6788976760581136e-05,183,0.00011671020183712244,99,9.173806574835908e-06,867,NULL
519>-410,>,##9,0.2556176483631134,##1,0.16673904657363892,##3,0.10241319984197617,2.2715206796419807e-05,228,0.00012101825996069238,65,1.1604027349676471e-05,381,NULL
489>423,>,-,0.9054509997367859,",",0.03665073215961456,/,0.007760610431432724,0.0003935769200325012,16,1.9154444089508615e-05,113,4.472234286367893e-05,72,NULL
453>-993,>,.,0.05543223023414612,-,0.04783232882618904,978,0.028756681829690933,0.0003201334038749337,298,0.005863233469426632,28,0.00046955340076237917,214,NULL
80>-640,>,##9,0.23697221279144287,##1,0.20828671753406525,##5,0.1981561779975891,5.442776455311105e-06,114,7.613409252371639e-06,99,5.424450364444056e-07,426,NULL
